program,addr,name,size,seed_basis,annotated,type,basis,evidence,out_file
OemServiceSmm,00006264,dispatch_rwblock0adv_command,1129,annotation,yes,,,,OemServiceSmm/00006264.asm
OemServiceSmm,000066D0,append_display_mode_help,161,annotation,yes,,,,OemServiceSmm/000066D0.asm
OemServiceSmm,00006774,get_display_mode_name,170,annotation,yes,,,,OemServiceSmm/00006774.asm
OemServiceSmm,00006820,set_display_mode,376,annotation,yes,,,,OemServiceSmm/00006820.asm
OemServiceSmm,00006A1C,write_oem_block_byte_if_changed,155,annotation,yes,,,,OemServiceSmm/00006A1C.asm
OemServiceSmm,00006AB8,set_four_oem_var_bytes,228,annotation,yes,,,,OemServiceSmm/00006AB8.asm
OemServiceSmm,00006B9C,append_setmode_help,229,annotation,yes,,,,OemServiceSmm/00006B9C.asm
OemServiceSmm,00006C84,handle_setmode,457,annotation,yes,,,,OemServiceSmm/00006C84.asm
OemServiceSmm,00006E50,handle_setcontrol,319,annotation,yes,,,,OemServiceSmm/00006E50.asm
OemServiceSmm,00006F90,handle_setrgb,461,annotation,yes,,,,OemServiceSmm/00006F90.asm
OemServiceSmm,00007160,print_customization_state,216,annotation,yes,,,,OemServiceSmm/00007160.asm
OemServiceSmm,000072F0,append_logo_help,71,annotation,yes,,,,OemServiceSmm/000072F0.asm
OemServiceSmm,00007594,append_turbo_mode_help,161,annotation,yes,,,,OemServiceSmm/00007594.asm
OemServiceSmm,00007638,get_turbo_mode_name,170,annotation,yes,,,,OemServiceSmm/00007638.asm
OemServiceSmm,000076E4,set_turbo_mode,376,annotation,yes,,,,OemServiceSmm/000076E4.asm
OemServiceSmm,000078E0,report_unsupported_command,58,annotation,yes,,,,OemServiceSmm/000078E0.asm
OemServiceSmm,0000791C,append_keyboard_light_help,71,annotation,yes,,,,OemServiceSmm/0000791C.asm
OemServiceSmm,00007964,handle_set_keyboard_light,244,annotation,yes,,,,OemServiceSmm/00007964.asm
OemServiceSmm,00007B1C,append_model_id_help,161,annotation,yes,,,,OemServiceSmm/00007B1C.asm
OemServiceSmm,00007BC0,get_model_id_name,170,annotation,yes,,,,OemServiceSmm/00007BC0.asm
OemServiceSmm,00007C6C,set_model_id,376,annotation,yes,,,,OemServiceSmm/00007C6C.asm
OemServiceSmm,00007E68,hex_char_to_value,46,annotation,yes,,,,OemServiceSmm/00007E68.asm
OemServiceSmm,00007E98,strncmp_bounded,50,annotation,yes,,,,OemServiceSmm/00007E98.asm
OemServiceSmm,00007ECC,nop_stub,3,annotation,yes,,,,OemServiceSmm/00007ECC.asm
OemServiceSmm,00007ED0,strnlen_cap_1e6,35,annotation,yes,,,,OemServiceSmm/00007ED0.asm
OemServiceSmm,00007EF4,strtoull_base10,164,annotation,yes,,,,OemServiceSmm/00007EF4.asm
OemServiceSmm,00007F98,strtoull_base16,207,annotation,yes,,,,OemServiceSmm/00007F98.asm
OemServiceSmm,00008068,write_port_wait_status_bit1,119,annotation,yes,,,,OemServiceSmm/00008068.asm
OemServiceSmm,000080E0,drain_port_data_to_port_80,133,annotation,yes,,,,OemServiceSmm/000080E0.asm
OemServiceSmm,00008168,wait_status_bit1_clear,99,annotation,yes,,,,OemServiceSmm/00008168.asm
OemServiceSmm,000081CC,FUN_000081cc,198,auto,no,,,,OemServiceSmm/000081CC.asm
OemServiceSmm,00008294,write_bytes_a3_a2_a5,95,annotation,yes,,,,OemServiceSmm/00008294.asm
OemServiceSmm,000082F4,read_data_port_after_a4,155,annotation,yes,,,,OemServiceSmm/000082F4.asm
OemServiceSmm,00008390,locate_9df8_or_call_9e08,136,annotation,yes,,,,OemServiceSmm/00008390.asm
OemServiceSmm,00008418,acquire_9010_or_call_9030,225,annotation,yes,,,,OemServiceSmm/00008418.asm
OemServiceSmm,000084FC,find_record_by_16byte_key,74,annotation,yes,,,,OemServiceSmm/000084FC.asm
OemServiceSmm,00008548,format_number_radix,113,annotation,yes,,,,OemServiceSmm/00008548.asm
OemServiceSmm,000085BC,parse_number_saturating,212,annotation,yes,,,,OemServiceSmm/000085BC.asm
OemServiceSmm,00008690,status_code_to_string,199,annotation,yes,,,,OemServiceSmm/00008690.asm
OemServiceSmm,00008758,format_string_va_list,999,annotation,yes,,,,OemServiceSmm/00008758.asm
OemServiceSmm,00008B40,format_string_1arg,29,annotation,yes,,,,OemServiceSmm/00008B40.asm
OemServiceSmm,00008B60,match_key_at_9e30,121,annotation,yes,,,,OemServiceSmm/00008B60.asm
OemServiceSmm,00008BDC,address_in_recorded_range,67,annotation,yes,,,,OemServiceSmm/00008BDC.asm
OemServiceSmm,00008C20,create_object_type_6,46,annotation,yes,,,,OemServiceSmm/00008C20.asm
OemServiceSmm,00008C50,free_range_buffer,57,annotation,yes,,,,OemServiceSmm/00008C50.asm
OemServiceSmm,00008C8C,get_config_table_by_guid,105,annotation,yes,,,,OemServiceSmm/00008C8C.asm
OemServiceSmm,00008CF8,wait_port_1808_ticks,96,annotation,yes,,,,OemServiceSmm/00008CF8.asm
OemServiceSmm,00008D58,delay_by_units,49,annotation,yes,,,,OemServiceSmm/00008D58.asm
OemServiceSmm,00008E40,memmove_overlap_safe,176,annotation,yes,,,,OemServiceSmm/00008E40.asm
OemTurboModeDxe,000002C0,cpu_pause,3,annotation,yes,,,,OemTurboModeDxe/000002C0.asm
OemTurboModeDxe,000002D0,read_timestamp_counter,10,annotation,yes,,,,OemTurboModeDxe/000002D0.asm
OemTurboModeDxe,000002E0,enable_interrupts,2,annotation,yes,,,,OemTurboModeDxe/000002E0.asm
OemTurboModeDxe,000002F0,disable_interrupts,2,annotation,yes,,,,OemTurboModeDxe/000002F0.asm
OemTurboModeDxe,00000300,read_rflags,3,annotation,yes,,,,OemTurboModeDxe/00000300.asm
OemTurboModeDxe,00000310,module_entry,118,annotation,yes,,,,OemTurboModeDxe/00000310.asm
OemTurboModeDxe,00000388,scan_for_record_then_locate_protocol,265,annotation,yes,,,,OemTurboModeDxe/00000388.asm
OemTurboModeDxe,00000494,FUN_00000494,384,annotation,no,,,,OemTurboModeDxe/00000494.asm
OemTurboModeDxe,00000614,poll_status_bit1_then_write,119,annotation,yes,,,,OemTurboModeDxe/00000614.asm
OemTurboModeDxe,0000068C,drain_data_port_byte,133,annotation,yes,,,,OemTurboModeDxe/0000068C.asm
OemTurboModeDxe,00000714,poll_status_bit1,99,annotation,yes,,,,OemTurboModeDxe/00000714.asm
OemTurboModeDxe,00000778,write_index_data_byte,198,annotation,yes,,,,OemTurboModeDxe/00000778.asm
OemTurboModeDxe,00000840,find_config_table_by_guid,105,annotation,yes,,,,OemTurboModeDxe/00000840.asm
OemTurboModeDxe,000008AC,delay_by_port_counter_ticks,96,annotation,yes,,,,OemTurboModeDxe/000008AC.asm
OemTurboModeDxe,0000090C,scale_units_to_port_ticks,49,annotation,yes,,,,OemTurboModeDxe/0000090C.asm
OemUniWillVariableDxe,000002C0,cpu_pause,3,annotation,yes,,,,OemUniWillVariableDxe/000002C0.asm
OemUniWillVariableDxe,000002D0,read_timestamp_counter,10,annotation,yes,,,,OemUniWillVariableDxe/000002D0.asm
OemUniWillVariableDxe,000002E0,enable_interrupts,2,annotation,yes,,,,OemUniWillVariableDxe/000002E0.asm
OemUniWillVariableDxe,000002F0,disable_interrupts,2,annotation,yes,,,,OemUniWillVariableDxe/000002F0.asm
OemUniWillVariableDxe,00000300,read_rflags,3,annotation,yes,,,,OemUniWillVariableDxe/00000300.asm
OemUniWillVariableDxe,00000310,module_entry_scan_and_init_variable,55,annotation,yes,,,,OemUniWillVariableDxe/00000310.asm
OemUniWillVariableDxe,00000348,scan_tag_table_then_call_protocol,265,annotation,yes,,,,OemUniWillVariableDxe/00000348.asm
OemUniWillVariableDxe,00000454,FUN_00000454,457,auto,no,,,,OemUniWillVariableDxe/00000454.asm
OemUniWillVariableDxe,00000620,write_port_byte_after_wait,119,annotation,yes,,,,OemUniWillVariableDxe/00000620.asm
OemUniWillVariableDxe,00000698,FUN_00000698,133,annotation,no,,,,OemUniWillVariableDxe/00000698.asm
OemUniWillVariableDxe,00000720,wait_port_input_buffer_empty,99,annotation,yes,,,,OemUniWillVariableDxe/00000720.asm
OemUniWillVariableDxe,00000784,exchange_command_and_data_byte,198,annotation,yes,,,,OemUniWillVariableDxe/00000784.asm
OemUniWillVariableDxe,0000084C,read_port_register_byte,155,annotation,yes,,,,OemUniWillVariableDxe/0000084C.asm
OemUniWillVariableDxe,000008E8,find_config_table_entry_by_guid,105,annotation,yes,,,,OemUniWillVariableDxe/000008E8.asm
OemUniWillVariableDxe,00000954,FUN_00000954,96,auto,no,,,,OemUniWillVariableDxe/00000954.asm
OemUniWillVariableDxe,000009B4,usec_to_port_1808_ticks,49,annotation,yes,,,,OemUniWillVariableDxe/000009B4.asm
OemUniWillVariableDxe,00000A40,memset_bytes,81,annotation,yes,,,,OemUniWillVariableDxe/00000A40.asm
OemUsbLightBarDxe,00000260,cpu_pause,3,annotation,yes,,,,OemUsbLightBarDxe/00000260.asm
OemUsbLightBarDxe,00000270,read_timestamp_counter,10,annotation,yes,,,,OemUsbLightBarDxe/00000270.asm
OemUsbLightBarDxe,00000280,enable_interrupts,2,annotation,yes,,,,OemUsbLightBarDxe/00000280.asm
OemUsbLightBarDxe,00000290,disable_interrupts,2,annotation,yes,,,,OemUsbLightBarDxe/00000290.asm
OemUsbLightBarDxe,000002A0,read_rflags,3,annotation,yes,,,,OemUsbLightBarDxe/000002A0.asm
OemUsbLightBarDxe,00000310,module_entry,28,annotation,yes,,,,OemUsbLightBarDxe/00000310.asm
OemUsbLightBarDxe,0000032C,FUN_0000032c,265,annotation,no,,,,OemUsbLightBarDxe/0000032C.asm
OemUsbLightBarDxe,00000438,FUN_00000438,567,annotation,no,,,,OemUsbLightBarDxe/00000438.asm
OemUsbLightBarDxe,00000670,find_config_table_entry_by_guid,105,annotation,yes,,,,OemUsbLightBarDxe/00000670.asm
OemVariableHookDxe,000002C0,cpu_pause,3,annotation,yes,,,,OemVariableHookDxe/000002C0.asm
OemVariableHookDxe,000002D0,read_timestamp_counter,10,annotation,yes,,,,OemVariableHookDxe/000002D0.asm
OemVariableHookDxe,000002E0,enable_interrupts,2,annotation,yes,,,,OemVariableHookDxe/000002E0.asm
OemVariableHookDxe,000002F0,disable_interrupts,2,annotation,yes,,,,OemVariableHookDxe/000002F0.asm
OemVariableHookDxe,00000300,read_flags,3,annotation,yes,,,,OemVariableHookDxe/00000300.asm
OemVariableHookDxe,00000310,module_init_entry,28,annotation,yes,,,,OemVariableHookDxe/00000310.asm
OemVariableHookDxe,0000032C,FUN_0000032c,265,annotation,no,,,,OemVariableHookDxe/0000032C.asm
OemVariableHookDxe,00000438,rewrite_nv_variable_gated_on_byte_44,222,annotation,yes,,,,OemVariableHookDxe/00000438.asm
OemVariableHookDxe,00000518,find_config_table_entry_by_guid,105,annotation,yes,,,,OemVariableHookDxe/00000518.asm
OverClockSmiHandler,00001000,save_smm_cpu_context,194,annotation,yes,,,,OverClockSmiHandler/00001000.asm
OverClockSmiHandler,000010D0,FUN_000010d0,39,annotation,no,,,,OverClockSmiHandler/000010D0.asm
OverClockSmiHandler,00001130,restore_smm_cpu_context,172,annotation,yes,,,,OverClockSmiHandler/00001130.asm
OverClockSmiHandler,00001240,cpu_pause,3,annotation,yes,,,,OverClockSmiHandler/00001240.asm
OverClockSmiHandler,00001250,read_tsc,10,annotation,yes,,,,OverClockSmiHandler/00001250.asm
OverClockSmiHandler,00001260,enable_interrupts,2,annotation,yes,,,,OverClockSmiHandler/00001260.asm
OverClockSmiHandler,00001270,disable_interrupts,2,annotation,yes,,,,OverClockSmiHandler/00001270.asm
OverClockSmiHandler,00001280,read_eflags,3,annotation,yes,,,,OverClockSmiHandler/00001280.asm
OverClockSmiHandler,00001290,smi_handler_entry,75,annotation,yes,,,,OverClockSmiHandler/00001290.asm
OverClockSmiHandler,000012E0,init_module_globals,199,annotation,yes,,,,OverClockSmiHandler/000012E0.asm
OverClockSmiHandler,000013B0,forward_to_00005820,39,annotation,yes,,,,OverClockSmiHandler/000013B0.asm
OverClockSmiHandler,000013E0,record_status_and_restore_context,63,annotation,yes,,,,OverClockSmiHandler/000013E0.asm
OverClockSmiHandler,00001420,run_smm_handler_body,83,annotation,yes,,,,OverClockSmiHandler/00001420.asm
OverClockSmiHandler,00001480,test_cpuid6_and_msr_1a0,154,annotation,yes,,,,OverClockSmiHandler/00001480.asm
OverClockSmiHandler,00001520,test_msr_ce_bit29,71,annotation,yes,,,,OverClockSmiHandler/00001520.asm
OverClockSmiHandler,00001570,test_msr_ce_bit28,71,annotation,yes,,,,OverClockSmiHandler/00001570.asm
OverClockSmiHandler,000015C0,expand_runs_into_table_60f0,746,annotation,yes,,,,OverClockSmiHandler/000015C0.asm
OverClockSmiHandler,000018B0,encode_runs_from_byte_table,717,annotation,yes,,,,OverClockSmiHandler/000018B0.asm
OverClockSmiHandler,00005530,call_protocol_table_three_times,170,annotation,yes,,,,OverClockSmiHandler/00005530.asm
OverClockSmiHandler,000055E0,fetch_cpu_setup_var_then_locate,161,annotation,yes,,,,OverClockSmiHandler/000055E0.asm
OverClockSmiHandler,00005684,save_arg2_and_offset_60,21,annotation,yes,,,,OverClockSmiHandler/00005684.asm
OverClockSmiHandler,0000569C,save_arg2_offset_58,14,annotation,yes,,,,OverClockSmiHandler/0000569C.asm
OverClockSmiHandler,000056AC,locate_iface_6060_then_get_child,64,annotation,yes,,,,OverClockSmiHandler/000056AC.asm
OverClockSmiHandler,000056EC,FUN_000056ec,51,auto,no,,,,OverClockSmiHandler/000056EC.asm
OverClockSmiHandler,00005720,read_cpuid1_eax_low_nibble,49,annotation,yes,,,,OverClockSmiHandler/00005720.asm
OverClockSmiHandler,00005754,match_cpuid1_signature,50,annotation,yes,,,,OverClockSmiHandler/00005754.asm
OverClockSmiHandler,00005788,forward_to_00001130,5,annotation,yes,,,,OverClockSmiHandler/00005788.asm
OverClockSmiHandler,00005790,read_msr,10,annotation,yes,,,,OverClockSmiHandler/00005790.asm
OverClockSmiHandler,0000579C,empty_stub_return_zero,3,annotation,yes,,,,OverClockSmiHandler/0000579C.asm
OverClockSmiHandler,000057A0,locate_iface_6070_then_query,125,annotation,yes,,,,OverClockSmiHandler/000057A0.asm
OverClockSmiHandler,00005820,run_table_range_dispatch,16,annotation,yes,,,,OverClockSmiHandler/00005820.asm
OverClockSmiHandler,00005830,range_table_contains,67,annotation,yes,,,,OverClockSmiHandler/00005830.asm
OverClockSmiHandler,00005874,call_interface_0x50_with_arg_6,46,annotation,yes,,,,OverClockSmiHandler/00005874.asm
OverClockSmiHandler,000058A4,dispatch_on_table_range_test,57,annotation,yes,,,,OverClockSmiHandler/000058A4.asm
OverClockSmiHandler,000058E0,FUN_000058e0,3,auto,no,,,,OverClockSmiHandler/000058E0.asm
OverClockSmiHandler,000058E4,find_config_entry_by_key,105,annotation,yes,,,,OverClockSmiHandler/000058E4.asm
OverClockSmiHandler,00005950,prime_config_entry_cache,16,annotation,yes,,,,OverClockSmiHandler/00005950.asm
OverClockSmiHandler,00005960,FUN_00005960,179,auto,no,,,,OverClockSmiHandler/00005960.asm
OverClockSmiHandler,00005A14,FUN_00005a14,22,auto,no,,,,OverClockSmiHandler/00005A14.asm
OverClockSmiHandler,00005A2C,tailcall_cached_interface,26,annotation,yes,,,,OverClockSmiHandler/00005A2C.asm
OverClockSmiHandler,00005A48,call_interface_0xd0_with_guid_6040,61,annotation,yes,,,,OverClockSmiHandler/00005A48.asm
OverclockInterface,00000260,zero_bytes,29,annotation,yes,,,,OverclockInterface/00000260.asm
OverclockInterface,00000310,cpuid_read,39,annotation,yes,,,,OverclockInterface/00000310.asm
OverclockInterface,00000380,cpu_pause,3,annotation,yes,,,,OverclockInterface/00000380.asm
OverclockInterface,00000390,read_timestamp_counter,10,annotation,yes,,,,OverclockInterface/00000390.asm
OverclockInterface,000003A0,enable_interrupts_sti,2,annotation,yes,,,,OverclockInterface/000003A0.asm
OverclockInterface,000003B0,disable_interrupts_cli,2,annotation,yes,,,,OverclockInterface/000003B0.asm
OverclockInterface,000003C0,read_rflags,3,annotation,yes,,,,OverclockInterface/000003C0.asm
OverclockInterface,000003C4,entry,172,entry,no,,,,OverclockInterface/000003C4.asm
OverclockInterface,00000470,FUN_00000470,354,auto,no,,,,OverclockInterface/00000470.asm
OverclockInterface,00000740,allocate_pages,107,annotation,yes,,,,OverclockInterface/00000740.asm
OverclockInterface,000007AC,poll_protocol_handles,377,annotation,yes,,,,OverclockInterface/000007AC.asm
OverclockInterface,00000928,build_string_from_runs,379,annotation,yes,,,,OverclockInterface/00000928.asm
OverclockInterface,00001E14,FUN_00001e14,51,auto,no,,,,OverclockInterface/00001E14.asm
OverclockInterface,00001E48,read_cpuid1_stepping,49,annotation,yes,,,,OverclockInterface/00001E48.asm
OverclockInterface,00001E7C,FUN_00001e7c,50,auto,no,,,,OverclockInterface/00001E7C.asm
OverclockInterface,00001EB0,FUN_00001eb0,105,auto,no,,,,OverclockInterface/00001EB0.asm
OverclockInterface,00001F1C,find_table_node_by_id,77,annotation,yes,,,,OverclockInterface/00001F1C.asm
PeiOverClock,FFCFBB49,entry_clamp_status,12,entry,yes,,,,PeiOverClock/FFCFBB49.asm
PeiOverClock,FFCFBB55,FUN_ffcfbb55,41,auto,no,,,,PeiOverClock/FFCFBB55.asm
Setup,000002C0,memcmp_bytes,29,annotation,yes,,,,Setup/000002C0.asm
Setup,000002E0,memmove_bytes_02e0,60,annotation,yes,,,,Setup/000002E0.asm
Setup,00000320,memset_bytes,17,annotation,yes,,,,Setup/00000320.asm
Setup,00000340,memset_zero_bytes,29,annotation,yes,,,,Setup/00000340.asm
Setup,000003A0,cpuid_read_leaf,47,annotation,yes,,,,Setup/000003A0.asm
Setup,000003D0,FUN_000003d0,39,entry,no,,,,Setup/000003D0.asm
Setup,00000400,memset_words,18,annotation,yes,,,,Setup/00000400.asm
Setup,00000420,cpu_pause,3,annotation,yes,,,,Setup/00000420.asm
Setup,00000430,read_tsc,10,annotation,yes,,,,Setup/00000430.asm
Setup,00000440,enable_interrupts,2,annotation,yes,,,,Setup/00000440.asm
Setup,00000450,disable_interrupts,2,annotation,yes,,,,Setup/00000450.asm
Setup,00000483,rdrand_store_u64,19,annotation,yes,,,,Setup/00000483.asm
Setup,000004A0,FUN_000004a0,3,auto,no,,,,Setup/000004A0.asm
Setup,000004B0,entry,43,entry,no,,,,Setup/000004B0.asm
Setup,000004DC,FUN_000004dc,418,auto,no,,,,Setup/000004DC.asm
Setup,00000680,format_string_and_store_by_id,85,annotation,yes,,,,Setup/00000680.asm
Setup,000006D8,FUN_000006d8,353,auto,no,,,,Setup/000006D8.asm
Setup,0000083C,append_callback_node_to_list,102,annotation,yes,,,,Setup/0000083C.asm
Setup,000008A4,FUN_000008a4,966,auto,no,,,,Setup/000008A4.asm
Setup,00000C6C,init_lang_variables_via_varstore,579,annotation,yes,,,,Setup/00000C6C.asm
Setup,00000EC0,dispatch_by_u16_key,308,annotation,yes,,,,Setup/00000EC0.asm
Setup,00000FF4,parse_hex_chars_to_bytes,125,annotation,yes,,,,Setup/00000FF4.asm
Setup,00001074,FUN_00001074,499,auto,no,,,,Setup/00001074.asm
Setup,00001268,alloc_and_parse_hex_from_utf16,183,annotation,yes,,,,Setup/00001268.asm
Setup,00001320,scan_for_marker_then_connect,270,annotation,yes,,,,Setup/00001320.asm
Setup,000017B4,FUN_000017b4,677,auto,no,,,,Setup/000017B4.asm
Setup,00001A5C,FUN_00001a5c,98,auto,no,,,,Setup/00001A5C.asm
Setup,00001B1C,register_callback_for_key,188,annotation,yes,,,,Setup/00001B1C.asm
Setup,00001BD8,FUN_00001bd8,2703,auto,no,,,,Setup/00001BD8.asm
Setup,00002678,call_protocol_10_and_widen_result,144,annotation,yes,,,,Setup/00002678.asm
Setup,00002CD4,FUN_00002cd4,104,auto,no,,,,Setup/00002CD4.asm
Setup,00002E20,format_three_fields_into_string_ids,231,annotation,yes,,,,Setup/00002E20.asm
Setup,00003020,update_setup_struct_and_watchdog_var,416,annotation,yes,,,,Setup/00003020.asm
Setup,00003230,refresh_icc_setup_from_sa_setup,552,annotation,yes,,,,Setup/00003230.asm
Setup,00003458,poll_icc_setup_state,493,annotation,yes,,,,Setup/00003458.asm
Setup,00003648,write_secure_boot_mode_variables,542,annotation,yes,,,,Setup/00003648.asm
Setup,00003868,classify_secure_var_certs,1150,annotation,yes,,,,Setup/00003868.asm
Setup,00003DA8,FUN_00003da8,872,auto,no,,,,Setup/00003DA8.asm
Setup,00004618,var_read_by_index_forwarder,73,annotation,yes,,,,Setup/00004618.asm
Setup,00004664,check_named_variables,810,annotation,yes,,,,Setup/00004664.asm
Setup,0000568C,check_object_supports_label,248,annotation,yes,,,,Setup/0000568C.asm
Setup,00005784,merge_named_object_into_buffer,1143,annotation,yes,,,,Setup/00005784.asm
Setup,00005EE4,append_u16_string,55,annotation,yes,,,,Setup/00005EE4.asm
Setup,00005F1C,alloc_u16_copy_of_ascii,136,annotation,yes,,,,Setup/00005F1C.asm
Setup,00005FA4,get_string_or_fallback,79,annotation,yes,,,,Setup/00005FA4.asm
Setup,00005FF4,query_each_semicolon_item,424,annotation,yes,,,,Setup/00005FF4.asm
Setup,0000619C,alloc_zeroed_copy,98,annotation,yes,,,,Setup/0000619C.asm
Setup,00006200,free_handle_array,123,annotation,yes,,,,Setup/00006200.asm
Setup,0000627C,FUN_0000627c,450,auto,no,,,,Setup/0000627C.asm
Setup,00006440,FUN_00006440,215,auto,no,,,,Setup/00006440.asm
Setup,00006518,select_handle_from_handle_list,627,annotation,yes,,,,Setup/00006518.asm
Setup,0000678C,FUN_0000678c,1065,auto,no,,,,Setup/0000678C.asm
Setup,00006BC0,get_string_by_id_for_lang,335,annotation,yes,,,,Setup/00006BC0.asm
Setup,00006D10,rebuild_handle_table,238,annotation,yes,,,,Setup/00006D10.asm
Setup,00006E00,get_table_entry,116,annotation,yes,,,,Setup/00006E00.asm
Setup,00006FB4,write_name_table_and_register_event,323,annotation,yes,,,,Setup/00006FB4.asm
Setup,000070F8,fill_status_row_from_entry,310,annotation,yes,,,,Setup/000070F8.asm
Setup,00007230,rebuild_and_write_sec_config_var,204,annotation,yes,,,,Setup/00007230.asm
Setup,000072FC,set_narrow_name_via_protocol,150,annotation,yes,,,,Setup/000072FC.asm
Setup,000073B0,set_name_from_string_or_table,274,annotation,yes,,,,Setup/000073B0.asm
Setup,000074CC,fill_buffer_with_random_bytes,127,annotation,yes,,,,Setup/000074CC.asm
Setup,00007918,build_and_submit_opaque_struct,192,annotation,yes,,,,Setup/00007918.asm
Setup,00007C50,update_ec_82_from_setup_byte_7cd,213,annotation,yes,,,,Setup/00007C50.asm
Setup,00007D2C,FUN_00007d2c,424,auto,no,,,,Setup/00007D2C.asm
Setup,00007ED4,insert_keyed_entry_and_resolve_string,450,annotation,yes,,,,Setup/00007ED4.asm
Setup,00008098,FUN_00008098,1101,auto,no,,,,Setup/00008098.asm
Setup,000084E8,dispatch_image_section_table_to_protocol,872,annotation,yes,,,,Setup/000084E8.asm
Setup,00008850,resolve_handle_index_from_names,640,annotation,yes,,,,Setup/00008850.asm
Setup,00008AD0,add_string_keyed_entry,680,annotation,yes,,,,Setup/00008AD0.asm
Setup,00008D78,FUN_00008d78,1130,auto,no,,,,Setup/00008D78.asm
Setup,000091E4,walk_table_entries_and_count_responses,794,annotation,yes,,,,Setup/000091E4.asm
Setup,00009500,read_named_blob_for_selection,226,annotation,yes,,,,Setup/00009500.asm
Setup,000095E4,classify_table_entries_and_register,1155,annotation,yes,,,,Setup/000095E4.asm
Setup,00009D1C,dispatch_menu_command,680,annotation,yes,,,,Setup/00009D1C.asm
Setup,00009FEC,FUN_00009fec,1703,auto,no,,,,Setup/00009FEC.asm
Setup,0000BC4C,dispatch_to_first_accepting_handler,117,annotation,yes,,,,Setup/0000BC4C.asm
Setup,0000BCC4,test_protocol_and_check_byte,135,annotation,yes,,,,Setup/0000BCC4.asm
Setup,0000BE60,get_string_from_protocol_with_fallback,523,annotation,yes,,,,Setup/0000BE60.asm
Setup,0000C06C,read_protocol_string_with_semicolon_fallback,589,annotation,yes,,,,Setup/0000C06C.asm
Setup,0000C2BC,FUN_0000c2bc,423,auto,no,,,,Setup/0000C2BC.asm
Setup,0000C464,collect_child_handles_matching_id,534,annotation,yes,,,,Setup/0000C464.asm
Setup,0000C67C,accumulate_handles_supporting_protocol,186,annotation,yes,,,,Setup/0000C67C.asm
Setup,0000C738,collect_handles_and_copy_out,126,annotation,yes,,,,Setup/0000C738.asm
Setup,0000CA58,FUN_0000ca58,203,auto,no,,,,Setup/0000CA58.asm
Setup,0000D400,connect_matching_handles_and_report_values,1133,annotation,yes,,,,Setup/0000D400.asm
Setup,0000D870,write_setup_variable_and_report_status_fields,928,annotation,yes,,,,Setup/0000D870.asm
Setup,0000DC10,FUN_0000dc10,652,auto,no,,,,Setup/0000DC10.asm
Setup,0000DE9C,fill_slot_state_bytes_from_status,324,annotation,yes,,,,Setup/0000DE9C.asm
Setup,0000DFE0,print_status_register_diagnostics,363,annotation,yes,,,,Setup/0000DFE0.asm
Setup,0000E57C,FUN_0000e57c,194,auto,no,,,,Setup/0000E57C.asm
Setup,0000E640,read_msrs_into_cpu_setup,584,annotation,yes,,,,Setup/0000E640.asm
Setup,0000E9DC,gather_indexed_msr_values_into_cpu_setup,682,annotation,yes,,,,Setup/0000E9DC.asm
Setup,0000EC88,FUN_0000ec88,5206,auto,no,,,,Setup/0000EC88.asm
Setup,00010CD0,FUN_00010cd0,282,auto,no,,,,Setup/00010CD0.asm
Setup,000110A0,prompt_confirm_before_writing_setup_bytes,1177,annotation,yes,,,,Setup/000110A0.asm
Setup,0001153C,FUN_0001153c,54,auto,no,,,,Setup/0001153C.asm
Setup,00012508,copy_setup_vars_to_paired_guids,550,annotation,yes,,,,Setup/00012508.asm
Setup,00012730,compare_two_me_vars_and_flag_difference,172,annotation,yes,,,,Setup/00012730.asm
Setup,000127DC,dup_nul_separated_string_block,135,annotation,yes,,,,Setup/000127DC.asm
Setup,00012864,enumerate_protocol_records_into_form_fields,689,annotation,yes,,,,Setup/00012864.asm
Setup,00012B18,refresh_me_info_form_and_register_callback,520,annotation,yes,,,,Setup/00012B18.asm
Setup,00012D20,read_mmio_status_word_into_form_0x14de,308,annotation,yes,,,,Setup/00012D20.asm
Setup,00012E54,FUN_00012e54,1163,auto,no,,,,Setup/00012E54.asm
Setup,000132E0,notify_reset_type_once,123,annotation,yes,,,,Setup/000132E0.asm
Setup,0001335C,register_0x132e0_with_protocol_0x23520,82,annotation,yes,,,,Setup/0001335C.asm
Setup,00013638,index_of_key_in_7byte_records,53,annotation,yes,,,,Setup/00013638.asm
Setup,00013670,FUN_00013670,64,auto,no,,,,Setup/00013670.asm
Setup,000136B0,FUN_000136b0,186,auto,no,,,,Setup/000136B0.asm
Setup,0001376C,strings_equal_case_insensitive,110,annotation,yes,,,,Setup/0001376C.asm
Setup,000137DC,find_list_node_by_string_and_copy_out,159,annotation,yes,,,,Setup/000137DC.asm
Setup,0001387C,find_list_node_by_nth_string,123,annotation,yes,,,,Setup/0001387C.asm
Setup,000138F8,FUN_000138f8,827,auto,no,,,,Setup/000138F8.asm
Setup,00013C34,FUN_00013c34,312,auto,no,,,,Setup/00013C34.asm
Setup,00013D6C,lookup_name_for_boot_index,92,annotation,yes,,,,Setup/00013D6C.asm
Setup,00013DC8,FUN_00013dc8,751,auto,no,,,,Setup/00013DC8.asm
Setup,000140B8,set_legacy_field_from_offset_array,193,annotation,yes,,,,Setup/000140B8.asm
Setup,0001417C,set_uefi_field_from_offset_array,193,annotation,yes,,,,Setup/0001417C.asm
