program,addr,name,size,seed_basis,annotated,type,basis,evidence,out_file
OemKbLightSupportDxe,00000310,module_entry,19,annotation,yes,module-entry,hand-decoded,bios/ghidra/listings/OemKbLightSupportDxe/00000310.asm; bios/decompiled/OemKbLightSupportDxe.c,OemKbLightSupportDxe.c
OemKbLightSupportDxe,00000324,scan_record_list_and_register_notify,265,annotation,yes,init,hand-decoded,bios/ghidra/listings/OemKbLightSupportDxe/00000324.asm; bios/decompiled/OemKbLightSupportDxe.c,OemKbLightSupportDxe.c
OemKbLightSupportDxe,00000430,read_state_byte_and_send_commands,177,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemKbLightSupportDxe/00000430.asm; bios/decompiled/OemKbLightSupportDxe.c,OemKbLightSupportDxe.c
OemKbLightSupportDxe,000004E4,write_controller_command_byte,119,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemKbLightSupportDxe/000004E4.asm; bios/decompiled/OemKbLightSupportDxe.c,OemKbLightSupportDxe.c
OemKbLightSupportDxe,0000055C,drain_controller_output_to_port_80,133,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemKbLightSupportDxe/0000055C.asm; bios/decompiled/OemKbLightSupportDxe.c,OemKbLightSupportDxe.c
OemKbLightSupportDxe,000005E4,wait_controller_input_buffer_empty,99,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemKbLightSupportDxe/000005E4.asm; bios/decompiled/OemKbLightSupportDxe.c,OemKbLightSupportDxe.c
OemKbLightSupportDxe,00000648,send_command_data_pair,198,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemKbLightSupportDxe/00000648.asm; bios/decompiled/OemKbLightSupportDxe.c,OemKbLightSupportDxe.c
OemKbLightSupportDxe,00000710,send_three_command_data_pairs,82,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemKbLightSupportDxe/00000710.asm; bios/decompiled/OemKbLightSupportDxe.c,OemKbLightSupportDxe.c
OemKbLightSupportDxe,00000764,find_table_entry_by_id,105,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemKbLightSupportDxe/00000764.asm; bios/decompiled/OemKbLightSupportDxe.c,OemKbLightSupportDxe.c
OemKbLightSupportDxe,000007D0,delay_counter_ticks,96,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemKbLightSupportDxe/000007D0.asm; bios/decompiled/OemKbLightSupportDxe.c,OemKbLightSupportDxe.c
OemKbLightSupportDxe,00000830,FUN_00000830,49,annotation,no,,,,OemKbLightSupportDxe.c
OemManufactureModeDxe,000002C0,cpu_pause,3,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemManufactureModeDxe/000002C0.asm; bios/decompiled/OemManufactureModeDxe.c,OemManufactureModeDxe.c
OemManufactureModeDxe,000002D0,read_tsc,10,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemManufactureModeDxe/000002D0.asm; bios/decompiled/OemManufactureModeDxe.c,OemManufactureModeDxe.c
OemManufactureModeDxe,000002E0,enable_interrupts,2,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemManufactureModeDxe/000002E0.asm; bios/decompiled/OemManufactureModeDxe.c,OemManufactureModeDxe.c
OemManufactureModeDxe,000002F0,disable_interrupts,2,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemManufactureModeDxe/000002F0.asm; bios/decompiled/OemManufactureModeDxe.c,OemManufactureModeDxe.c
OemManufactureModeDxe,00000300,read_rflags,3,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemManufactureModeDxe/00000300.asm; bios/decompiled/OemManufactureModeDxe.c,OemManufactureModeDxe.c
OemManufactureModeDxe,00000310,module_entry,28,annotation,yes,module-entry,hand-decoded,bios/ghidra/listings/OemManufactureModeDxe/00000310.asm; bios/decompiled/OemManufactureModeDxe.c,OemManufactureModeDxe.c
OemManufactureModeDxe,0000032C,FUN_0000032c,265,annotation,no,,,,OemManufactureModeDxe.c
OemManufactureModeDxe,00000438,FUN_00000438,384,annotation,no,,,,OemManufactureModeDxe.c
OemManufactureModeDxe,000005B8,ec_write_command_port,119,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemManufactureModeDxe/000005B8.asm; bios/decompiled/OemManufactureModeDxe.c,OemManufactureModeDxe.c
OemManufactureModeDxe,00000630,ec_drain_obf,133,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemManufactureModeDxe/00000630.asm; bios/decompiled/OemManufactureModeDxe.c,OemManufactureModeDxe.c
OemManufactureModeDxe,000006B8,ec_wait_ibf_clear,99,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemManufactureModeDxe/000006B8.asm; bios/decompiled/OemManufactureModeDxe.c,OemManufactureModeDxe.c
OemManufactureModeDxe,0000071C,ec_write_command_data,198,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemManufactureModeDxe/0000071C.asm; bios/decompiled/OemManufactureModeDxe.c,OemManufactureModeDxe.c
OemManufactureModeDxe,000007E4,find_config_table_by_guid,105,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/OemManufactureModeDxe/000007E4.asm; bios/decompiled/OemManufactureModeDxe.c,OemManufactureModeDxe.c
OemManufactureModeDxe,00000850,wait_port_1808_ticks,96,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemManufactureModeDxe/00000850.asm; bios/decompiled/OemManufactureModeDxe.c,OemManufactureModeDxe.c
OemManufactureModeDxe,000008B0,delay_microseconds,49,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemManufactureModeDxe/000008B0.asm; bios/decompiled/OemManufactureModeDxe.c,OemManufactureModeDxe.c
OemNetworkDxe,000002C0,cpu_pause,3,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemNetworkDxe/000002C0.asm; bios/decompiled/OemNetworkDxe.c,OemNetworkDxe.c
OemNetworkDxe,000002D0,read_timestamp_counter,10,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemNetworkDxe/000002D0.asm; bios/decompiled/OemNetworkDxe.c,OemNetworkDxe.c
OemNetworkDxe,000002E0,enable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemNetworkDxe/000002E0.asm; bios/decompiled/OemNetworkDxe.c,OemNetworkDxe.c
OemNetworkDxe,000002F0,disable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemNetworkDxe/000002F0.asm; bios/decompiled/OemNetworkDxe.c,OemNetworkDxe.c
OemNetworkDxe,00000300,read_eflags,3,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemNetworkDxe/00000300.asm; bios/decompiled/OemNetworkDxe.c,OemNetworkDxe.c
OemNetworkDxe,00000310,module_entry,28,annotation,yes,module-entry,hand-decoded,bios/ghidra/listings/OemNetworkDxe/00000310.asm; bios/decompiled/OemNetworkDxe.c,OemNetworkDxe.c
OemNetworkDxe,0000032C,FUN_0000032c,265,annotation,no,,,,OemNetworkDxe.c
OemNetworkDxe,00000438,read_modify_write_two_variables,410,annotation,yes,nvram,hand-decoded,bios/ghidra/listings/OemNetworkDxe/00000438.asm; bios/decompiled/OemNetworkDxe.c,OemNetworkDxe.c
OemNetworkDxe,000005D4,find_config_table_entry,105,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemNetworkDxe/000005D4.asm; bios/decompiled/OemNetworkDxe.c,OemNetworkDxe.c
OemOcDxe,000002C0,cpu_pause,3,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemOcDxe/000002C0.asm; bios/decompiled/OemOcDxe.c,OemOcDxe.c
OemOcDxe,000002D0,read_timestamp_counter,10,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemOcDxe/000002D0.asm; bios/decompiled/OemOcDxe.c,OemOcDxe.c
OemOcDxe,000002E0,enable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemOcDxe/000002E0.asm; bios/decompiled/OemOcDxe.c,OemOcDxe.c
OemOcDxe,000002F0,disable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemOcDxe/000002F0.asm; bios/decompiled/OemOcDxe.c,OemOcDxe.c
OemOcDxe,00000300,read_rflags,3,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemOcDxe/00000300.asm; bios/decompiled/OemOcDxe.c,OemOcDxe.c
OemOcDxe,000003D0,entry,28,entry,no,module-entry,hand-decoded,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,000003EC,FUN_000003ec,265,annotation,no,module-entry,hand-decoded,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,000004F8,OemOcDxeMain,224,annotation,yes,module-entry,hand-decoded,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,000005D8,MemOcGpio,161,annotation,yes,gpio-pad,hand-decoded,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,0000067C,OcRecovery,299,annotation,yes,nvram-write,hand-decoded,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,000007A8,SyncOcVariables,571,annotation,yes,nvram-write,hand-decoded,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,000009E4,bounds_check_index_pair,132,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemOcDxe/000009E4.asm; bios/decompiled/OemOcDxe.c,OemOcDxe.c
OemOcDxe,00000A68,read_table_field_via_mmio,261,annotation,yes,pcr-read,hand-decoded,bios/ghidra/listings/OemOcDxe/00000A68.asm; bios/decompiled/OemOcDxe.c,OemOcDxe.c
OemOcDxe,00000B70,FUN_00000b70,192,auto,no,,,,OemOcDxe.c
OemOcDxe,00000C30,PadOwnership,89,annotation,yes,pcr-read,hand-decoded,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,00000C8C,read_field_selector_6,79,annotation,yes,pcr-read,hand-decoded,bios/ghidra/listings/OemOcDxe/00000C8C.asm; bios/decompiled/OemOcDxe.c,OemOcDxe.c
OemOcDxe,00000CDC,read_field_selector_7,79,annotation,yes,pcr-read,hand-decoded,bios/ghidra/listings/OemOcDxe/00000CDC.asm; bios/decompiled/OemOcDxe.c,OemOcDxe.c
OemOcDxe,00000D2C,SbiClearLockTx,84,annotation,yes,sbi,hand-decoded,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,00000D80,SbiSetLockTx,82,annotation,yes,sbi,hand-decoded,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,00000DD4,EcWritePortByte,119,annotation,yes,ec-io,inferred,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,00000E4C,EcDrainObf,133,annotation,yes,ec-io,inferred,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,00000ED4,EcWaitIbfClear,99,annotation,yes,ec-io,inferred,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,00000F38,EcWriteCommandData,198,annotation,yes,ec-io,inferred,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,00001000,find_config_table_entry_by_guid,105,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemOcDxe/00001000.asm; bios/decompiled/OemOcDxe.c,OemOcDxe.c
OemOcDxe,0000106C,wait_port_1808_ticks,96,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemOcDxe/0000106C.asm; bios/decompiled/OemOcDxe.c,OemOcDxe.c
OemOcDxe,000010CC,FUN_000010cc,49,auto,no,,,,OemOcDxe.c
OemOcDxe,00001100,classify_device_id_word,87,annotation,yes,pch-select,hand-decoded,bios/ghidra/listings/OemOcDxe/00001100.asm; bios/decompiled/OemOcDxe.c,OemOcDxe.c
OemOcDxe,00001158,IsPchLp,66,annotation,yes,pch-select,inferred,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,0000119C,MemOcSetGppB22Tx,157,annotation,yes,gpio-pad,inferred,"bios/decompiled/OemOcDxe.annotated.c, bios/decompiled/OemOcDxe.c",OemOcDxe.c
OemOcDxe,0000123C,select_table_by_class,51,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemOcDxe/0000123C.asm; bios/decompiled/OemOcDxe.c,OemOcDxe.c
OemOcDxe,00001270,FUN_00001270,304,annotation,no,,,,OemOcDxe.c
OemOcPei,FFF823B9,module_entry_dispatch_services,76,entry,yes,module-entry,hand-decoded,bios/ghidra/listings/OemOcPei/FFF823B9.asm; bios/decompiled/OemOcPei.c,OemOcPei.c
OemOcPei,FFF8254F,set_config_and_mmio_bit11,173,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemOcPei/FFF8254F.asm; bios/decompiled/OemOcPei.c,OemOcPei.c
OemOcPei,FFF825FC,FUN_fff825fc,91,auto,no,,,,OemOcPei.c
OemOcPei,FFF82657,FUN_fff82657,105,auto,no,,,,OemOcPei.c
OemOcPei,FFF826C0,ec_drain_obf,109,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemOcPei/FFF826C0.asm; bios/decompiled/OemOcPei.c; ec/annotations/registers.yaml,OemOcPei.c
OemOcPei,FFF8272D,ec_wait_ibf_clear,82,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemOcPei/FFF8272D.asm; bios/decompiled/OemOcPei.c; ec/annotations/registers.yaml,OemOcPei.c
OemOcPei,FFF8277F,ec_write_command_data,63,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemOcPei/FFF8277F.asm; bios/decompiled/OemOcPei.c; ec/annotations/registers.yaml,OemOcPei.c
OemOcPei,FFF827BE,FUN_fff827be,53,auto,no,,,,OemOcPei.c
OemOcPei,FFF827F3,ec_read_reg_0741,129,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemOcPei/FFF827F3.asm; bios/decompiled/OemOcPei.c; ec/annotations/registers.yaml,OemOcPei.c
OemOcPei,FFF82874,port_1808_counter_delay,73,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemOcPei/FFF82874.asm; bios/decompiled/OemOcPei.c,OemOcPei.c
OemOcPei,FFF828BD,FUN_fff828bd,71,auto,no,,,,OemOcPei.c
OemOcPei,FFF82904,find_entry_by_16byte_key,118,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemOcPei/FFF82904.asm; bios/decompiled/OemOcPei.c,OemOcPei.c
OemOcPei,FFF82997,pci_config_read16,89,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemOcPei/FFF82997.asm; bios/decompiled/OemOcPei.c,OemOcPei.c
OemOcPei,FFF829F0,pci_config_write16,94,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemOcPei/FFF829F0.asm; bios/decompiled/OemOcPei.c,OemOcPei.c
OemOcPei,FFF82A4E,compare_16bytes,36,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemOcPei/FFF82A4E.asm; bios/decompiled/OemOcPei.c,OemOcPei.c
OemPowerModeDxe,000002C0,cpu_pause,3,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemPowerModeDxe/000002C0.asm; bios/decompiled/OemPowerModeDxe.c,OemPowerModeDxe.c
OemPowerModeDxe,000002D0,read_timestamp_counter,10,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemPowerModeDxe/000002D0.asm; bios/decompiled/OemPowerModeDxe.c,OemPowerModeDxe.c
OemPowerModeDxe,000002E0,enable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemPowerModeDxe/000002E0.asm; bios/decompiled/OemPowerModeDxe.c,OemPowerModeDxe.c
OemPowerModeDxe,000002F0,FUN_000002f0,2,annotation,no,,,,OemPowerModeDxe.c
OemPowerModeDxe,00000300,read_rflags,3,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemPowerModeDxe/00000300.asm; bios/decompiled/OemPowerModeDxe.c,OemPowerModeDxe.c
OemPowerModeDxe,00000310,module_entry_register_signal_event,118,annotation,yes,module-entry,hand-decoded,bios/ghidra/listings/OemPowerModeDxe/00000310.asm; bios/decompiled/OemPowerModeDxe.c,OemPowerModeDxe.c
OemPowerModeDxe,00000388,FUN_00000388,265,annotation,no,,,,OemPowerModeDxe.c
OemPowerModeDxe,00000494,signal_notify_update_variables_and_registers,474,annotation,yes,nvram,hand-decoded,bios/ghidra/listings/OemPowerModeDxe/00000494.asm; bios/decompiled/OemPowerModeDxe.c,OemPowerModeDxe.c
OemPowerModeDxe,00000670,write_port_byte_after_wait,119,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemPowerModeDxe/00000670.asm; bios/decompiled/OemPowerModeDxe.c,OemPowerModeDxe.c
OemPowerModeDxe,000006E8,drain_data_port_to_port_80,133,annotation,yes,copy,hand-decoded,bios/ghidra/listings/OemPowerModeDxe/000006E8.asm; bios/decompiled/OemPowerModeDxe.c,OemPowerModeDxe.c
OemPowerModeDxe,00000770,wait_port_input_buffer_empty,99,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemPowerModeDxe/00000770.asm; bios/decompiled/OemPowerModeDxe.c,OemPowerModeDxe.c
OemPowerModeDxe,000007D4,exchange_command_and_data_byte,198,annotation,yes,gate,hand-decoded,bios/ghidra/listings/OemPowerModeDxe/000007D4.asm; bios/decompiled/OemPowerModeDxe.c,OemPowerModeDxe.c
OemPowerModeDxe,0000089C,read_port_register_byte,155,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemPowerModeDxe/0000089C.asm; bios/decompiled/OemPowerModeDxe.c,OemPowerModeDxe.c
OemPowerModeDxe,00000938,find_config_table_entry_by_guid,105,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemPowerModeDxe/00000938.asm; bios/decompiled/OemPowerModeDxe.c,OemPowerModeDxe.c
OemPowerModeDxe,000009A4,wait_port_1808_ticks,96,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemPowerModeDxe/000009A4.asm; bios/decompiled/OemPowerModeDxe.c,OemPowerModeDxe.c
OemPowerModeDxe,00000A04,usec_to_port_1808_ticks,49,annotation,yes,math,hand-decoded,bios/ghidra/listings/OemPowerModeDxe/00000A04.asm; bios/decompiled/OemPowerModeDxe.c,OemPowerModeDxe.c
OemQkeyDxe,000002C0,cpu_pause,3,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemQkeyDxe/000002C0.asm; bios/decompiled/OemQkeyDxe.c,OemQkeyDxe.c
OemQkeyDxe,000002D0,read_timestamp_counter,10,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemQkeyDxe/000002D0.asm; bios/decompiled/OemQkeyDxe.c,OemQkeyDxe.c
OemQkeyDxe,000002E0,enable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemQkeyDxe/000002E0.asm; bios/decompiled/OemQkeyDxe.c,OemQkeyDxe.c
OemQkeyDxe,000002F0,disable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemQkeyDxe/000002F0.asm; bios/decompiled/OemQkeyDxe.c,OemQkeyDxe.c
OemQkeyDxe,00000300,read_rflags,3,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemQkeyDxe/00000300.asm; bios/decompiled/OemQkeyDxe.c,OemQkeyDxe.c
OemQkeyDxe,00000310,module_entry_point,28,annotation,yes,module-entry,hand-decoded,bios/ghidra/listings/OemQkeyDxe/00000310.asm; bios/decompiled/OemQkeyDxe.c,OemQkeyDxe.c
OemQkeyDxe,0000032C,FUN_0000032c,265,annotation,no,,,,OemQkeyDxe.c
OemQkeyDxe,00000438,FUN_00000438,757,annotation,no,,,,OemQkeyDxe.c
OemQkeyDxe,00000730,write_byte_to_status_port_after_poll,119,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemQkeyDxe/00000730.asm; bios/decompiled/OemQkeyDxe.c,OemQkeyDxe.c
OemQkeyDxe,000007A8,FUN_000007a8,133,annotation,no,,,,OemQkeyDxe.c
OemQkeyDxe,00000830,wait_status_port_bit1_clear,99,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemQkeyDxe/00000830.asm; bios/decompiled/OemQkeyDxe.c,OemQkeyDxe.c
OemQkeyDxe,00000894,exchange_command_and_data_byte,198,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemQkeyDxe/00000894.asm; bios/decompiled/OemQkeyDxe.c,OemQkeyDxe.c
OemQkeyDxe,0000095C,find_guid_in_18byte_record_array,105,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemQkeyDxe/0000095C.asm; bios/decompiled/OemQkeyDxe.c,OemQkeyDxe.c
OemQkeyDxe,000009C8,wait_port_1808_ticks,96,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemQkeyDxe/000009C8.asm; bios/decompiled/OemQkeyDxe.c,OemQkeyDxe.c
OemQkeyDxe,00000A28,scale_argument_to_ticks_and_wait,49,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemQkeyDxe/00000A28.asm; bios/decompiled/OemQkeyDxe.c,OemQkeyDxe.c
OemSWBoardIDDxe,000002C0,cpu_pause,3,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemSWBoardIDDxe/000002C0.asm; bios/decompiled/OemSWBoardIDDxe.c,OemSWBoardIDDxe.c
OemSWBoardIDDxe,000002D0,read_timestamp_counter,10,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemSWBoardIDDxe/000002D0.asm; bios/decompiled/OemSWBoardIDDxe.c,OemSWBoardIDDxe.c
OemSWBoardIDDxe,000002E0,enable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemSWBoardIDDxe/000002E0.asm; bios/decompiled/OemSWBoardIDDxe.c,OemSWBoardIDDxe.c
OemSWBoardIDDxe,000002F0,disable_interrupts,2,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemSWBoardIDDxe/000002F0.asm; bios/decompiled/OemSWBoardIDDxe.c,OemSWBoardIDDxe.c
OemSWBoardIDDxe,00000300,read_flags,3,annotation,yes,state,hand-decoded,bios/ghidra/listings/OemSWBoardIDDxe/00000300.asm; bios/decompiled/OemSWBoardIDDxe.c,OemSWBoardIDDxe.c
OemSWBoardIDDxe,00000310,module_init_entry,28,annotation,yes,module-entry,hand-decoded,bios/ghidra/listings/OemSWBoardIDDxe/00000310.asm; bios/decompiled/OemSWBoardIDDxe.c,OemSWBoardIDDxe.c
OemSWBoardIDDxe,0000032C,scan_table_for_matching_record,265,annotation,yes,init,hand-decoded,bios/ghidra/listings/OemSWBoardIDDxe/0000032C.asm; bios/decompiled/OemSWBoardIDDxe.c,OemSWBoardIDDxe.c
OemSWBoardIDDxe,00000438,program_indexed_ports_by_flags,352,annotation,yes,init,hand-decoded,bios/ghidra/listings/OemSWBoardIDDxe/00000438.asm; bios/decompiled/OemSWBoardIDDxe.c,OemSWBoardIDDxe.c
OemSWBoardIDDxe,00000598,write_command_port_byte,119,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemSWBoardIDDxe/00000598.asm; bios/decompiled/OemSWBoardIDDxe.c,OemSWBoardIDDxe.c
OemSWBoardIDDxe,00000610,flush_data_port_to_80,133,annotation,yes,writer,hand-decoded,bios/ghidra/listings/OemSWBoardIDDxe/00000610.asm; bios/decompiled/OemSWBoardIDDxe.c,OemSWBoardIDDxe.c
OemSWBoardIDDxe,00000698,wait_port_ready_bit,99,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemSWBoardIDDxe/00000698.asm; bios/decompiled/OemSWBoardIDDxe.c,OemSWBoardIDDxe.c
OemSWBoardIDDxe,000006FC,FUN_000006fc,198,auto,no,,,,OemSWBoardIDDxe.c
OemSWBoardIDDxe,000007C4,find_table_entry_by_guid,105,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemSWBoardIDDxe/000007C4.asm; bios/decompiled/OemSWBoardIDDxe.c,OemSWBoardIDDxe.c
OemSWBoardIDDxe,00000830,wait_port_counter_ticks,96,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemSWBoardIDDxe/00000830.asm; bios/decompiled/OemSWBoardIDDxe.c,OemSWBoardIDDxe.c
OemSWBoardIDDxe,00000890,FUN_00000890,49,auto,no,,,,OemSWBoardIDDxe.c
OemServiceDxe,000002A0,zero_memory,29,annotation,yes,copy,hand-decoded,bios/ghidra/listings/OemServiceDxe/000002A0.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,000002C0,copy_memory,60,annotation,yes,copy,hand-decoded,bios/ghidra/listings/OemServiceDxe/000002C0.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,00000300,cpu_pause,3,annotation,yes,delay,hand-decoded,bios/ghidra/listings/OemServiceDxe/00000300.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,00000310,FUN_00000310,10,annotation,no,,,,OemServiceDxe.c
OemServiceDxe,00000320,enable_interrupts,2,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceDxe/00000320.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,00000330,disable_interrupts,2,annotation,yes,logic,hand-decoded,bios/ghidra/listings/OemServiceDxe/00000330.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,00000340,read_eflags,3,annotation,yes,reader,hand-decoded,bios/ghidra/listings/OemServiceDxe/00000340.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,00000350,module_entry,43,annotation,yes,module-entry,hand-decoded,bios/ghidra/listings/OemServiceDxe/00000350.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,0000037C,walk_typed_table_for_guid,294,annotation,yes,protocol,hand-decoded,bios/ghidra/listings/OemServiceDxe/0000037C.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,000004A4,FUN_000004a4,452,auto,no,,,,OemServiceDxe.c
OemServiceDxe,000007C8,FUN_000007c8,131,auto,no,,,,OemServiceDxe.c
OemServiceDxe,00000A08,FUN_00000a08,602,auto,no,,,,OemServiceDxe.c
OemServiceDxe,00000C64,forward_to_variable_sync,55,annotation,yes,forwarder,hand-decoded,bios/ghidra/listings/OemServiceDxe/00000C64.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,00000C9C,FUN_00000c9c,143,auto,no,,,,OemServiceDxe.c
OemServiceDxe,00000D2C,write_byte_to_selected_port,119,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemServiceDxe/00000D2C.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,00000DA4,drain_output_buffer_to_port_80,133,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemServiceDxe/00000DA4.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,00000E2C,wait_port_bit1_clear,99,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemServiceDxe/00000E2C.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
OemServiceDxe,00000E90,write_two_bytes_to_port_pair,198,annotation,yes,ec-io,hand-decoded,bios/ghidra/listings/OemServiceDxe/00000E90.asm; bios/decompiled/OemServiceDxe.c,OemServiceDxe.c
