ts,addr,old,new
# auto-mark state at start: AC0.online=1 lid LID1=open
2026-09-24T21:18:40.320+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:40.420+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:40.520+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:40.620+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:40.720+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:40.820+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:40.920+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:41.020+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:41.120+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:41.220+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:41.320+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:41.420+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:41.520+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:41.620+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:41.720+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:41.820+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:41.910+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:42.010+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:42.110+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:42.210+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:42.310+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:42.410+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:42.510+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:42.610+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:42.710+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:42.810+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:42.910+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:43.010+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:43.110+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:43.210+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:43.310+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:43.410+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:43.510+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:43.610+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:43.710+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:43.810+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:43.910+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:44.010+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:44.110+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:44.210+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:44.310+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:44.410+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:44.510+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:44.610+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:44.710+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:44.810+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:44.910+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:45.010+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:45.110+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:45.210+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:45.310+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:45.410+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:45.510+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:45.610+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:45.710+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:45.800+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:45.900+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:46.000+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:46.100+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:46.200+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:46.300+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:46.400+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:46.500+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:46.600+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:46.700+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:46.800+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:46.900+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:47.000+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:47.100+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:47.200+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:47.300+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:47.400+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:47.500+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:47.600+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:47.700+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:47.800+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:47.900+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:48.000+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:48.100+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:48.200+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:48.300+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:48.400+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:48.500+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:48.600+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:48.700+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:48.800+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:48.900+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:49.000+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:49.090+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:49.190+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:49.290+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:49.390+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:49.490+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:49.590+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:49.690+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:49.790+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:49.890+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:49.990+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:50.090+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:50.190+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:50.290+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:50.390+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:50.490+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:50.590+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:50.690+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:50.790+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:50.890+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:50.990+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:51.090+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:51.190+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:51.290+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:51.390+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:51.490+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:51.590+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:51.690+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:51.790+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:51.890+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:51.990+02:00,0x06D6,0x07,0x06
