program,addr,name,outcome,instructions_checked,instructions_unchecked,detail,assembler
bank1,E490,FUN_CODE_e490,partial,46,4,"4 of 50 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E4E9,FUN_CODE_e4e9,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E4F9,FUN_CODE_e4f9,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E501,FUN_CODE_e501,match,40,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E54F,FUN_CODE_e54f,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E57E,FUN_CODE_e57e,assembler-gap,0,1,push 0x07,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E582,FUN_CODE_e582,partial,23,2,"2 of 25 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E5A7,FUN_CODE_e5a7,partial,27,3,"3 of 30 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E5D6,FUN_CODE_e5d6,partial,64,2,"2 of 66 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E656,FUN_CODE_e656,partial,59,3,"3 of 62 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E6CB,FUN_CODE_e6cb,match,11,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E722,FUN_CODE_e722,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E768,FUN_CODE_e768,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E769,FUN_CODE_e769,partial,13,2,"2 of 15 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E781,FUN_CODE_e781,partial,24,1,"1 of 25 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E8A4,FUN_CODE_e8a4,match,63,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E924,FUN_CODE_e924,partial,8,2,"2 of 10 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E931,FUN_CODE_e931,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E954,FUN_CODE_e954,partial,40,1,"1 of 41 instruction(s) unchecked, first: ajmp 0xea19",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,E9CE,FUN_CODE_e9ce,partial,121,1,"1 of 122 instruction(s) unchecked, first: ajmp 0xea26",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,EAC3,FUN_CODE_eac3,partial,112,4,"4 of 116 instruction(s) unchecked, first: acall 0xef26",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,ED02,FUN_CODE_ed02,match,38,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,ED3A,FUN_CODE_ed3a,assembler-gap,238,10,no bytes emitted at ED90,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,EF26,FUN_CODE_ef26,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,EF32,FUN_CODE_ef32,match,75,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,EFBC,FUN_CODE_efbc,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,EFBD,FUN_CODE_efbd,match,15,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,EFDA,FUN_CODE_efda,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F012,thunk_FUN_CODE_f040,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F018,FUN_CODE_f018,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F022,FUN_CODE_f022,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F02C,FUN_CODE_f02c,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F030,FUN_CODE_f030,partial,1,1,"1 of 2 instruction(s) unchecked, first: ajmp 0xf512",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F036,FUN_CODE_f036,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F040,FUN_CODE_f040,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F054,FUN_CODE_f054,partial,1,1,"1 of 2 instruction(s) unchecked, first: acall 0xf70d",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F074,FUN_CODE_f074,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F07D,thunk_FUN_CODE_f127,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F080,FUN_CODE_f080,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F08C,FUN_CODE_f08c,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F090,FUN_CODE_f090,partial,1,1,"1 of 2 instruction(s) unchecked, first: acall 0xf727",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F0E4,FUN_CODE_f0e4,partial,1,1,"1 of 2 instruction(s) unchecked, first: acall 0xf73e",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F0EE,FUN_CODE_f0ee,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F101,FUN_CODE_f101,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F102,thunk_FUN_CODE_f154,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F104,thunk_FUN_CODE_f160,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F106,thunk_FUN_CODE_f18a,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F109,thunk_FUN_CODE_f198,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F10C,FUN_CODE_f10c,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F10D,thunk_FUN_CODE_f219,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F110,thunk_FUN_CODE_f246,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F113,thunk_FUN_CODE_f275,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F116,thunk_FUN_CODE_f290,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F119,thunk_FUN_CODE_f2ad,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F11C,thunk_FUN_CODE_f2ca,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F11F,thunk_FUN_CODE_f2f3,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F122,FUN_CODE_f122,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F123,thunk_FUN_CODE_f198,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F126,FUN_CODE_f126,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F127,FUN_CODE_f127,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F128,FUN_CODE_f128,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F129,FUN_CODE_f129,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F13C,FUN_CODE_f13c,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F13D,FUN_CODE_f13d,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F13E,FUN_CODE_f13e,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F153,FUN_CODE_f153,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F154,FUN_CODE_f154,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F160,FUN_CODE_f160,partial,17,1,"1 of 18 instruction(s) unchecked, first: cpl 0xe0",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F18A,FUN_CODE_f18a,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F196,thunk_FUN_CODE_f198,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F198,FUN_CODE_f198,match,48,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F1F8,FUN_CODE_f1f8,match,18,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F219,FUN_CODE_f219,partial,21,1,"1 of 22 instruction(s) unchecked, first: cpl 0xe1",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F246,FUN_CODE_f246,partial,23,1,"1 of 24 instruction(s) unchecked, first: cpl 0xe4",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F275,FUN_CODE_f275,match,15,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F290,FUN_CODE_f290,match,16,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F2AD,FUN_CODE_f2ad,match,16,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F2CA,FUN_CODE_f2ca,match,20,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F2F3,FUN_CODE_f2f3,match,21,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F3B8,FUN_CODE_f3b8,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F3C9,FUN_CODE_f3c9,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F3D7,FUN_CODE_f3d7,match,32,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F416,FUN_CODE_f416,match,16,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F436,FUN_CODE_f436,partial,21,1,"1 of 22 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F512,FUN_CODE_f512,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F70D,FUN_CODE_f70d,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F727,FUN_CODE_f727,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F73E,FUN_CODE_f73e,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,F902,FUN_CODE_f902,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,FF17,FUN_CODE_ff17,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank1,FF63,FUN_CODE_ff63,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0000,thunk_FUN_CODE_0070,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0003,thunk_FUN_CODE_052f,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0007,thunk_FUN_CODE_1150,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,000B,thunk_FUN_CODE_0530,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,000E,thunk_FUN_CODE_1156,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0012,FUN_CODE_0012,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0013,thunk_FUN_CODE_0556,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0016,thunk_FUN_CODE_115c,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0019,FUN_CODE_0019,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,001A,FUN_CODE_001a,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,001B,thunk_FUN_CODE_05b6,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,001E,thunk_FUN_CODE_1162,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0022,FUN_CODE_0022,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0023,thunk_FUN_CODE_05e6,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0026,thunk_FUN_CODE_1168,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,002A,FUN_CODE_002a,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,002B,thunk_FUN_CODE_05e7,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,002E,FUN_CODE_002e,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0046,FUN_CODE_0046,partial,15,1,"1 of 16 instruction(s) unchecked, first: acall 0x0134",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0064,FUN_CODE_0064,partial,1,1,"1 of 2 instruction(s) unchecked, first: acall 0x0086",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0070,FUN_CODE_0070,partial,47,5,"5 of 52 instruction(s) unchecked, first: push A",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,00CF,FUN_CODE_00cf,partial,9,1,"1 of 10 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,00E1,FUN_CODE_00e1,partial,2,1,"1 of 3 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,00E4,FUN_CODE_00e4,partial,33,3,"3 of 36 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,011C,FUN_CODE_011c,partial,4,1,"1 of 5 instruction(s) unchecked, first: acall 0x0001",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,012F,FUN_CODE_012f,match,44,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,018C,FUN_CODE_018c,match,41,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,01EC,thunk_FUN_CODE_11e6,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0200,FUN_CODE_0200,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0213,FUN_CODE_0213,match,66,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,029B,FUN_CODE_029b,match,52,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,031C,thunk_FUN_CODE_d236,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0402,FUN_CODE_0402,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0408,FUN_CODE_0408,partial,13,2,"2 of 15 instruction(s) unchecked, first: mov CY, 0x02",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0444,FUN_CODE_0444,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0485,thunk_FUN_CODE_149e,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,04C8,FUN_CODE_04c8,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0504,FUN_CODE_0504,partial,2,1,"1 of 3 instruction(s) unchecked, first: ajmp 0x00f0",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0512,thunk_FUN_CODE_052f,assembler-gap,0,1,ajmp 0x0003,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,051D,FUN_CODE_051d,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,052F,FUN_CODE_052f,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0530,FUN_CODE_0530,partial,15,5,"5 of 20 instruction(s) unchecked, first: push A",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0556,FUN_CODE_0556,partial,39,7,"7 of 46 instruction(s) unchecked, first: push A",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,05B6,FUN_CODE_05b6,partial,19,5,"5 of 24 instruction(s) unchecked, first: push A",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,05E6,FUN_CODE_05e6,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,05E7,FUN_CODE_05e7,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,05E8,FUN_CODE_05e8,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,05EF,FUN_CODE_05ef,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,05F2,FUN_CODE_05f2,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,05FA,FUN_CODE_05fa,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0609,FUN_CODE_0609,match,25,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,063C,FUN_CODE_063c,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0690,FUN_CODE_0690,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0703,FUN_CODE_0703,match,13,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0712,FUN_CODE_0712,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0713,FUN_CODE_0713,partial,9,1,"1 of 10 instruction(s) unchecked, first: ajmp 0x0004",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,07B6,FUN_CODE_07b6,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,07C1,FUN_CODE_07c1,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,07D0,FUN_CODE_07d0,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,07D6,FUN_CODE_07d6,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,07E7,FUN_CODE_07e7,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,07F0,FUN_CODE_07f0,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,07F8,FUN_CODE_07f8,assembler-gap,6,0,no bytes emitted at 07F8,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0806,FUN_CODE_0806,match,37,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0859,FUN_CODE_0859,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0862,FUN_CODE_0862,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,086B,FUN_CODE_086b,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0877,FUN_CODE_0877,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0883,FUN_CODE_0883,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0884,FUN_CODE_0884,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0896,FUN_CODE_0896,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,08A0,FUN_CODE_08a0,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,08B0,FUN_CODE_08b0,assembler-gap,14,0,no bytes emitted at 08B0,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,08CD,FUN_CODE_08cd,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,08CE,FUN_CODE_08ce,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,08CF,FUN_CODE_08cf,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,08D0,FUN_CODE_08d0,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,08E0,FUN_CODE_08e0,match,26,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0902,FUN_CODE_0902,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0921,FUN_CODE_0921,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0937,FUN_CODE_0937,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0950,FUN_CODE_0950,match,20,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0979,FUN_CODE_0979,match,20,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,09A2,FUN_CODE_09a2,match,15,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,09E9,FUN_CODE_09e9,match,15,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0A04,FUN_CODE_0a04,assembler-gap,8,0,no bytes emitted at 0A04,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0A12,FUN_CODE_0a12,partial,23,1,"1 of 24 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0A39,FUN_CODE_0a39,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0A5A,FUN_CODE_0a5a,match,15,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0A74,FUN_CODE_0a74,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0A7F,FUN_CODE_0a7f,assembler-gap,44,1,no bytes emitted at 0A7F,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0AD8,FUN_CODE_0ad8,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0ADC,FUN_CODE_0adc,match,43,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0B25,FUN_CODE_0b25,partial,33,1,"1 of 34 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0B5F,FUN_CODE_0b5f,match,49,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0BC8,FUN_CODE_0bc8,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0BDB,FUN_CODE_0bdb,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0C6D,FUN_CODE_0c6d,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0C7A,FUN_CODE_0c7a,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0C86,FUN_CODE_0c86,match,82,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0D49,FUN_CODE_0d49,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0D4A,FUN_CODE_0d4a,match,24,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0D78,thunk_FUN_CODE_2819,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0D7B,FUN_CODE_0d7b,partial,55,1,"1 of 56 instruction(s) unchecked, first: ajmp 0x080c",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0DF7,thunk_FUN_CODE_0e4c,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E04,thunk_FUN_CODE_0e4c,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E1E,FUN_CODE_0e1e,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E2E,FUN_CODE_0e2e,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E34,thunk_FUN_CODE_153a,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E37,thunk_FUN_CODE_1540,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E3A,thunk_FUN_CODE_1546,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E3D,thunk_FUN_CODE_154c,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E40,thunk_FUN_CODE_1552,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E43,thunk_FUN_CODE_1558,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E46,thunk_FUN_CODE_155e,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E49,thunk_FUN_CODE_1564,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E4C,FUN_CODE_0e4c,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E4F,FUN_CODE_0e4f,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E52,thunk_FUN_CODE_1576,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E55,thunk_FUN_CODE_157c,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E58,thunk_FUN_CODE_1582,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E5B,thunk_FUN_CODE_1588,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E5E,FUN_CODE_0e5e,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E72,FUN_CODE_0e72,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E7D,FUN_CODE_0e7d,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0E84,FUN_CODE_0e84,match,14,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0ECC,FUN_CODE_0ecc,match,16,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0EE8,FUN_CODE_0ee8,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0EF3,FUN_CODE_0ef3,match,17,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0F12,FUN_CODE_0f12,match,35,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0F4A,FUN_CODE_0f4a,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0F58,FUN_CODE_0f58,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
common,0F75,FUN_CODE_0f75,partial,30,3,"3 of 33 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
