addr,file_offset,region,runtime,frame_onto,frame_over,access,window
0x07D1,0x28BA3,pd-image,0x8BA3,24,0,read x1,"movx a,@dptr ; lcall 0x9764"
0x07D1,0x28BB7,pd-image,0x8BB7,24,0,read x1,"movx a,@dptr ; mov r7,a ; lcall 0xdc29"
0x07D1,0x28BC3,pd-image,0x8BC3,24,0,read x1,"movx a,@dptr ; ret"
0x07D1,0x29341,pd-image,0x9341,24,0,write x1,"movx @dptr,a ; mov r3,a ; lcall 0x35f5"
0x07D1,0x2936A,pd-image,0x936A,24,0,read x1,"movx a,@dptr ; mov r6,a ; mov a,r2 ; lcall 0x3632"
0x07D1,0x293CD,pd-image,0x93CD,0,24,read x1,"movx a,@dptr ; mov r5,a"
0x07D1,0x296E8,pd-image,0x96E8,23,1,read x1,"movx a,@dptr ; mov r7,a ; mov 0xf0,#0x17 ; mul ab ; add a,#0x13 ; mov 0x82,a ; clr a"
0x07D1,0x2973C,pd-image,0x973C,24,0,read x1,"movx a,@dptr ; mov 0xf0,#0x5e ; mul ab ; add a,#0xfc ; mov 0x82,a ; clr a ; addc a,#0x08"
0x07D1,0x2A58B,pd-image,0xA58B,22,2,write x1,"movx @dptr,a ; lcall 0x98a1"
0x07D1,0x2A599,pd-image,0xA599,18,6,read x1,"movx a,@dptr ; xrl a,r7 ; jnz +0x03"
0x07D1,0x2A5C2,pd-image,0xA5C2,22,2,read x1,"movx a,@dptr ; lcall 0x9885"
0x07D1,0x2A66C,pd-image,0xA66C,24,0,read x1,"movx a,@dptr ; lcall 0x98b1"
0x07D1,0x2ACE1,pd-image,0xACE1,24,0,read x1,"movx a,@dptr ; mov r3,a ; mov 0xf0,#0x17 ; mul ab ; add a,#0x2d ; mov 0x82,a ; clr a"
0x07D1,0x2AD2A,pd-image,0xAD2A,24,0,read x1,"movx a,@dptr ; mov 0xf0,#0x17 ; mul ab ; add a,#0x39 ; mov 0x82,a ; clr a ; addc a,#0x0a"
0x07D1,0x2AD83,pd-image,0xAD83,24,0,"read x2, walks 2 consecutive bytes (inc dptr)","movx a,@dptr ; mov r7,a ; inc dptr ; movx a,@dptr ; mov r5,a ; ret"
0x07D1,0x2AD97,pd-image,0xAD97,22,2,read x1,"movx a,@dptr ; ret"
0x07D1,0x2AD9C,pd-image,0xAD9C,24,0,read x1,"movx a,@dptr ; mov r7,a ; clr a ; mov r5,a ; ret"
0x07D1,0x2AE9C,pd-image,0xAE9C,24,0,write x1,"mov a,r7 ; movx @dptr,a ; lcall 0xace6"
0x07D1,0x2AED3,pd-image,0xAED3,24,0,DPTR handed to lcall 0xace4 -- direction unresolved here,lcall 0xace4
0x07D1,0x2AF01,pd-image,0xAF01,0,24,read x1,"movx a,@dptr ; mov r7,a ; mov r3,#0x04 ; mov r2,#0x00 ; clr a ; mov r5,a ; lcall 0xccb7"
0x07D1,0x2AF0F,pd-image,0xAF0F,22,2,read x1,"movx a,@dptr ; lcall 0xad41"
0x07D1,0x2AF59,pd-image,0xAF59,24,0,read x1,"movx a,@dptr ; mov r7,a ; mov r2,#0xf4 ; mov r1,#0x2d ; lcall 0xad58"
0x07D1,0x2AF70,pd-image,0xAF70,21,3,DPTR handed to lcall 0xacd1 -- direction unresolved here,lcall 0xacd1
0x07D1,0x2B316,pd-image,0xB316,24,0,DPTR handed to lcall 0xacf4 -- direction unresolved here,lcall 0xacf4
0x07D1,0x2B323,pd-image,0xB323,24,0,read x1,"movx a,@dptr ; mov r7,a ; lcall 0xe4d0"
0x07D1,0x2B33A,pd-image,0xB33A,23,1,DPTR handed to lcall 0xad10 -- direction unresolved here,lcall 0xad10
0x07D1,0x2B344,pd-image,0xB344,24,0,read x1,"movx a,@dptr ; mov r7,a ; mov 0xf0,#0x5e ; mul ab ; add a,#0xf6 ; mov 0x82,a ; clr a"
0x07D1,0x2B370,pd-image,0xB370,24,0,read x1,"movx a,@dptr ; mov 0xf0,#0x5e ; mul ab ; add a,#0xe8 ; mov 0x82,a ; clr a ; addc a,#0x08"
0x07D1,0x2B38E,pd-image,0xB38E,24,0,"read x2, walks 2 consecutive bytes (inc dptr)","movx a,@dptr ; mov r7,a ; inc dptr ; movx a,@dptr ; mov r5,a ; clr a ; mov r3,a"
0x07D1,0x2B39E,pd-image,0xB39E,23,1,DPTR handed to lcall 0xacbf -- direction unresolved here,lcall 0xacbf
0x07D1,0x2B3AE,pd-image,0xB3AE,24,0,DPTR handed to lcall 0xace4 -- direction unresolved here,lcall 0xace4
0x07D1,0x2B3C8,pd-image,0xB3C8,24,0,DPTR handed to lcall 0xacbf -- direction unresolved here,lcall 0xacbf
0x07D1,0x2B3D7,pd-image,0xB3D7,24,0,DPTR handed to lcall 0xacb7 -- direction unresolved here,lcall 0xacb7
0x07D1,0x2D0DE,pd-image,0xD0DE,24,0,read x1,"movx a,@dptr ; xrl a,r7 ; jz +0x0a"
0x07D1,0x2D72E,pd-image,0xD72E,24,0,write x1,"mov a,r7 ; movx @dptr,a ; mov r2,#0xf4 ; mov r1,#0x35 ; lcall 0xad58"
0x07D1,0x2D745,pd-image,0xD745,21,3,DPTR handed to lcall 0xacd1 -- direction unresolved here,lcall 0xacd1
0x07D1,0x2D76C,pd-image,0xD76C,0,24,read x1,"movx a,@dptr ; mov r7,a ; mov r5,#0x01 ; lcall 0xc24e"
0x07D1,0x2D77D,pd-image,0xD77D,23,1,read x1,"movx a,@dptr ; mov r7,a ; lcall 0xad67"
0x07D1,0x2DA96,pd-image,0xDA96,24,0,write x1,"mov a,r5 ; movx @dptr,a"
0x07D1,0x2DAB1,pd-image,0xDAB1,22,2,read x1,"movx a,@dptr"
0x07D1,0x2F49A,pd-image,0xF49A,24,0,DPTR handed to lcall 0xb18d -- direction unresolved here,lcall 0xb18d
0x07D1,0x2F70B,pd-image,0xF70B,24,0,write x1,"mov a,r7 ; movx @dptr,a ; mov r7,#0x01 ; ret"
0x07D1,0x2F713,pd-image,0xF713,24,0,write x1,"mov a,r7 ; movx @dptr,a ; mov r7,#0x01 ; ret"
