file_offset,region,runtime,opcode,target,target_offset,in_region,target_class,frame_onto,frame_over,calls_stub,calls_trampoline
0x0A66F,bank0,0xA66F,ajmp,0xA00A,0x0A00A,yes,other,0,24,,
0x0A673,bank0,0xA673,ajmp,0xA2E0,0x0A2E0,yes,entry,1,23,,
0x0A683,bank0,0xA683,acall,0xA351,0x0A351,yes,other,0,24,,
0x0A684,bank0,0xA684,acall,0xA2A6,0x0A2A6,yes,other,0,24,,
0x0A687,bank0,0xA687,ajmp,0xA0A6,0x0A0A6,yes,other,24,0,,
0x0A689,bank0,0xA689,acall,0xA502,0x0A502,yes,entry,23,1,,
0x0A750,bank0,0xA750,ajmp,0xA775,0x0A775,yes,other,0,24,,
0x0A76E,bank0,0xA76E,ajmp,0xA757,0x0A757,yes,entry,0,24,,
0x0A814,bank0,0xA814,acall,0xAAF0,0x0AAF0,yes,other,1,23,,
0x0A81A,bank0,0xA81A,acall,0xAAE0,0x0AAE0,yes,other,1,23,,
0x0A82D,bank0,0xA82D,ajmp,0xAAE0,0x0AAE0,yes,other,2,22,,
0x0A831,bank0,0xA831,acall,0xA8E4,0x0A8E4,yes,other,1,23,,
0x0A89B,bank0,0xA89B,ajmp,0xA8F0,0x0A8F0,yes,other,0,24,,
0x0A8B1,bank0,0xA8B1,ajmp,0xA880,0x0A880,yes,other,0,24,,
0x0A8BE,bank0,0xA8BE,ajmp,0xA880,0x0A880,yes,other,0,24,,
0x0A901,bank0,0xA901,ajmp,0xAA22,0x0AA22,yes,entry,0,24,,
0x0A92C,bank0,0xA92C,ajmp,0xAE5C,0x0AE5C,yes,other,0,24,,
0x0A95A,bank0,0xA95A,ajmp,0xAE54,0x0AE54,yes,other,0,24,,
0x0A95D,bank0,0xA95D,ajmp,0xAE5C,0x0AE5C,yes,other,1,23,,
0x0A96C,bank0,0xA96C,ajmp,0xAE5C,0x0AE5C,yes,other,0,24,,
0x0A980,bank0,0xA980,ajmp,0xA807,0x0A807,yes,entry,0,24,,
0x0A984,bank0,0xA984,ajmp,0xAAE0,0x0AAE0,yes,other,1,23,,
0x0A992,bank0,0xA992,ajmp,0xAAE0,0x0AAE0,yes,other,1,23,,
0x0A9A7,bank0,0xA9A7,ajmp,0xAAE0,0x0AAE0,yes,other,3,21,,
0x0A9B9,bank0,0xA9B9,ajmp,0xAF05,0x0AF05,yes,other,0,24,,
0x0A9DD,bank0,0xA9DD,ajmp,0xA802,0x0A802,yes,entry,1,23,,
0x0A9E3,bank0,0xA9E3,ajmp,0xAAE0,0x0AAE0,yes,other,1,23,,
0x0A9F1,bank0,0xA9F1,ajmp,0xAF05,0x0AF05,yes,other,0,24,,
0x0AA09,bank0,0xAA09,ajmp,0xAF02,0x0AF02,yes,other,2,22,,
0x0AA18,bank0,0xAA18,ajmp,0xAF02,0x0AF02,yes,other,0,24,,
0x0AAA7,bank0,0xAAA7,ajmp,0xA87F,0x0A87F,yes,other,0,24,,
0x0AB00,bank0,0xAB00,ajmp,0xA807,0x0A807,yes,entry,0,24,,
0x0AB4A,bank0,0xAB4A,acall,0xA840,0x0A840,yes,other,0,24,,
0x0AB65,bank0,0xAB65,ajmp,0xA806,0x0A806,yes,entry,0,24,,
0x0AB98,bank0,0xAB98,ajmp,0xA8F0,0x0A8F0,yes,other,0,24,,
0x0ABA3,bank0,0xABA3,ajmp,0xAF1B,0x0AF1B,yes,other,0,24,,
0x0ABB1,bank0,0xABB1,ajmp,0xAECB,0x0AECB,yes,entry,0,24,,
0x0ABB5,bank0,0xABB5,ajmp,0xA870,0x0A870,yes,other,0,24,,
0x0ABBA,bank0,0xABBA,acall,0xAAE0,0x0AAE0,yes,other,1,23,,
0x0ABC5,bank0,0xABC5,ajmp,0xA8F0,0x0A8F0,yes,other,0,24,,
0x0ABC9,bank0,0xABC9,ajmp,0xAAE0,0x0AAE0,yes,other,1,23,,
0x0ABEA,bank0,0xABEA,acall,0xAA30,0x0AA30,yes,other,1,23,,
0x0ABEC,bank0,0xABEC,ajmp,0xAF15,0x0AF15,yes,other,2,22,,
0x0AC02,bank0,0xAC02,acall,0xAAE0,0x0AAE0,yes,other,1,23,,
0x0AC0D,bank0,0xAC0D,ajmp,0xA806,0x0A806,yes,entry,0,24,,
0x0AC19,bank0,0xAC19,acall,0xAAE0,0x0AAE0,yes,other,2,22,,
0x0AC23,bank0,0xAC23,ajmp,0xAF08,0x0AF08,yes,other,0,24,,
0x0AC32,bank0,0xAC32,acall,0xAAE0,0x0AAE0,yes,other,1,23,,
0x0AC5D,bank0,0xAC5D,ajmp,0xAAE0,0x0AAE0,yes,other,1,23,,
0x0AC97,bank0,0xAC97,ajmp,0xACB4,0x0ACB4,yes,entry,0,24,,
0x0ACA9,bank0,0xACA9,ajmp,0xACB4,0x0ACB4,yes,entry,0,24,,
0x0ACC8,bank0,0xACC8,ajmp,0xA893,0x0A893,yes,other,0,24,,
0x0ACEA,bank0,0xACEA,ajmp,0xA9CA,0x0A9CA,yes,other,0,24,,
0x0ACF0,bank0,0xACF0,ajmp,0xA8F0,0x0A8F0,yes,other,2,22,,
0x0AD19,bank0,0xAD19,ajmp,0xAAE0,0x0AAE0,yes,other,4,20,,
0x0AD37,bank0,0xAD37,ajmp,0xA8F0,0x0A8F0,yes,other,0,24,,
0x0AD48,bank0,0xAD48,ajmp,0xAAE0,0x0AAE0,yes,other,1,23,,
0x0AD59,bank0,0xAD59,acall,0xABE0,0x0ABE0,yes,other,3,21,,
0x0AD7B,bank0,0xAD7B,ajmp,0xABE4,0x0ABE4,yes,entry,0,24,,
0x0AD9E,bank0,0xAD9E,ajmp,0xAF02,0x0AF02,yes,other,2,22,,
0x0ADB6,bank0,0xADB6,acall,0xAF70,0x0AF70,yes,other,0,24,,
0x0ADDC,bank0,0xADDC,ajmp,0xA812,0x0A812,yes,entry,6,18,,
0x0AE1A,bank0,0xAE1A,ajmp,0xA812,0x0A812,yes,entry,4,20,,
0x0AE41,bank0,0xAE41,ajmp,0xA8F0,0x0A8F0,yes,other,0,24,,
0x0AE72,bank0,0xAE72,ajmp,0xA8F0,0x0A8F0,yes,other,0,24,,
0x0AE98,bank0,0xAE98,acall,0xACF0,0x0ACF0,yes,other,1,23,,
0x0AF3F,bank0,0xAF3F,acall,0xAC12,0x0AC12,yes,other,1,23,,
0x0AF44,bank0,0xAF44,ajmp,0xA912,0x0A912,yes,other,4,20,,
0x0B044,bank0,0xB044,acall,0xB7E0,0x0B7E0,yes,entry,1,23,,
0x0B055,bank0,0xB055,acall,0xB7E0,0x0B7E0,yes,entry,1,23,,
0x0B076,bank0,0xB076,ajmp,0xB008,0x0B008,yes,entry,0,24,,
0x0B094,bank0,0xB094,ajmp,0xB741,0x0B741,yes,other,0,24,,
0x0B095,bank0,0xB095,ajmp,0xB278,0x0B278,yes,entry,0,24,,
0x0B0C7,bank0,0xB0C7,ajmp,0xB0F0,0x0B0F0,yes,entry,0,24,,
0x0B0D4,bank0,0xB0D4,ajmp,0xB0F0,0x0B0F0,yes,entry,2,22,,
0x0B0EF,bank0,0xB0EF,ajmp,0xB080,0x0B080,yes,entry,0,24,,
0x0B0FC,bank0,0xB0FC,ajmp,0xB080,0x0B080,yes,entry,0,24,,
0x0B11A,bank0,0xB11A,ajmp,0xB022,0x0B022,yes,other,0,24,,
0x0B127,bank0,0xB127,ajmp,0xB022,0x0B022,yes,other,0,24,,
0x0B135,bank0,0xB135,ajmp,0xB2E0,0x0B2E0,yes,other,1,23,,
0x0B146,bank0,0xB146,ajmp,0xB710,0x0B710,yes,entry,2,22,,
0x0B183,bank0,0xB183,acall,0xB012,0x0B012,yes,entry,0,24,,
0x0B1AC,bank0,0xB1AC,acall,0xB512,0x0B512,yes,other,0,24,,
0x0B1EC,bank0,0xB1EC,ajmp,0xB7F0,0x0B7F0,yes,other,0,24,,
0x0B1EF,bank0,0xB1EF,ajmp,0xB1D3,0x0B1D3,yes,other,0,24,,
0x0B1F6,bank0,0xB1F6,ajmp,0xB790,0x0B790,yes,other,0,24,,
0x0B262,bank0,0xB262,ajmp,0xB080,0x0B080,yes,entry,1,23,,
0x0B2A4,bank0,0xB2A4,acall,0xB2E0,0x0B2E0,yes,other,1,23,,
0x0B2AD,bank0,0xB2AD,ajmp,0xB050,0x0B050,yes,other,0,24,,
0x0B2DF,bank0,0xB2DF,ajmp,0xB050,0x0B050,yes,other,0,24,,
0x0B30B,bank0,0xB30B,ajmp,0xB040,0x0B040,yes,other,0,24,,
0x0B370,bank0,0xB370,acall,0xB2E0,0x0B2E0,yes,other,1,23,,
0x0B3B4,bank0,0xB3B4,ajmp,0xB0F0,0x0B0F0,yes,entry,0,24,,
0x0B456,bank0,0xB456,ajmp,0xB006,0x0B006,yes,other,0,24,,
0x0B45F,bank0,0xB45F,acall,0xB622,0x0B622,yes,other,2,22,,
0x0B4EF,bank0,0xB4EF,acall,0xB012,0x0B012,yes,entry,1,23,,
0x0B519,bank0,0xB519,ajmp,0xB012,0x0B012,yes,entry,0,24,,
0x0B52C,bank0,0xB52C,acall,0xB090,0x0B090,yes,other,2,22,,
0x0B54A,bank0,0xB54A,ajmp,0xB0F0,0x0B0F0,yes,entry,0,24,,
0x0B54E,bank0,0xB54E,ajmp,0xB574,0x0B574,yes,entry,1,23,,
0x0B564,bank0,0xB564,acall,0xB190,0x0B190,yes,entry,0,24,,
0x0B57F,bank0,0xB57F,acall,0xB6E0,0x0B6E0,yes,other,1,23,,
0x0B591,bank0,0xB591,acall,0xB674,0x0B674,yes,entry,1,23,,
0x0B5CA,bank0,0xB5CA,ajmp,0xB5F0,0x0B5F0,yes,other,1,23,,
0x0B5E8,bank0,0xB5E8,ajmp,0xB00E,0x0B00E,yes,other,0,24,,
0x0B5EC,bank0,0xB5EC,acall,0xB2E0,0x0B2E0,yes,other,1,23,,
0x0B649,bank0,0xB649,acall,0xB012,0x0B012,yes,entry,1,23,,
0x0B6D1,bank0,0xB6D1,acall,0xB6E0,0x0B6E0,yes,other,1,23,,
0x0B6E3,bank0,0xB6E3,acall,0xB674,0x0B674,yes,entry,1,23,,
0x0B73E,bank0,0xB73E,acall,0xB2E0,0x0B2E0,yes,other,1,23,,
0x0B7A9,bank0,0xB7A9,acall,0xB012,0x0B012,yes,entry,1,23,,
0x0B827,bank0,0xB827,acall,0xB8C3,0x0B8C3,yes,other,2,22,,
0x0B846,bank0,0xB846,ajmp,0xBA12,0x0BA12,yes,other,1,23,,
0x0B849,bank0,0xB849,acall,0xBBFF,0x0BBFF,yes,other,0,24,,
0x0B85D,bank0,0xB85D,acall,0xB8D3,0x0B8D3,yes,other,1,23,,
0x0B895,bank0,0xB895,ajmp,0xBF28,0x0BF28,yes,other,0,24,,
0x0B89C,bank0,0xB89C,ajmp,0xBE91,0x0BE91,yes,other,1,23,,
0x0B89D,bank0,0xB89D,acall,0xBC90,0x0BC90,yes,other,0,24,,
0x0B8A3,bank0,0xB8A3,ajmp,0xBF0B,0x0BF0B,yes,entry,0,24,,
0x0B8AD,bank0,0xB8AD,ajmp,0xB8F0,0x0B8F0,yes,other,0,24,,
0x0B8BD,bank0,0xB8BD,ajmp,0xBE99,0x0BE99,yes,other,0,24,,
0x0B8C8,bank0,0xB8C8,ajmp,0xB822,0x0B822,yes,other,0,24,,
0x0B8D5,bank0,0xB8D5,ajmp,0xB822,0x0B822,yes,other,0,24,,
0x0B8E2,bank0,0xB8E2,ajmp,0xB822,0x0B822,yes,other,0,24,,
0x0B8EF,bank0,0xB8EF,ajmp,0xB822,0x0B822,yes,other,0,24,,
0x0B8FC,bank0,0xB8FC,ajmp,0xB822,0x0B822,yes,other,0,24,,
0x0B909,bank0,0xB909,ajmp,0xB822,0x0B822,yes,other,0,24,,
0x0B916,bank0,0xB916,ajmp,0xB822,0x0B822,yes,other,0,24,,
0x0B923,bank0,0xB923,ajmp,0xB822,0x0B822,yes,other,0,24,,
0x0B930,bank0,0xB930,ajmp,0xB822,0x0B822,yes,other,0,24,,
0x0B938,bank0,0xB938,ajmp,0xBEF0,0x0BEF0,yes,entry,1,23,,
0x0B93C,bank0,0xB93C,acall,0xBAE0,0x0BAE0,yes,other,1,23,,
0x0B986,bank0,0xB986,acall,0xBAE0,0x0BAE0,yes,other,1,23,,
0x0B9DD,bank0,0xB9DD,ajmp,0xB822,0x0B822,yes,other,0,24,,
0x0B9FB,bank0,0xB9FB,ajmp,0xB812,0x0B812,yes,entry,1,23,,
0x0BA29,bank0,0xBA29,acall,0xBC93,0x0BC93,yes,other,0,24,,
0x0BA40,bank0,0xBA40,ajmp,0xB8E0,0x0B8E0,yes,other,1,23,,
0x0BA76,bank0,0xBA76,acall,0xBAE0,0x0BAE0,yes,other,1,23,,
0x0BA91,bank0,0xBA91,ajmp,0xB893,0x0B893,yes,other,0,24,,
0x0BAA4,bank0,0xBAA4,acall,0xBB10,0x0BB10,yes,other,2,22,,
0x0BAE1,bank0,0xBAE1,ajmp,0xB802,0x0B802,yes,other,1,23,,
0x0BB07,bank0,0xBB07,ajmp,0xB8F0,0x0B8F0,yes,other,0,24,,
0x0BB0B,bank0,0xBB0B,ajmp,0xB8E0,0x0B8E0,yes,other,1,23,,
0x0BB0E,bank0,0xBB0E,ajmp,0xB8F0,0x0B8F0,yes,other,0,24,,
0x0BB42,bank0,0xBB42,acall,0xBAE0,0x0BAE0,yes,other,1,23,,
0x0BB86,bank0,0xBB86,ajmp,0xB822,0x0B822,yes,other,0,24,,
0x0BBEE,bank0,0xBBEE,ajmp,0xBBE0,0x0BBE0,yes,entry,1,23,,
0x0BC05,bank0,0xBC05,ajmp,0xB8A3,0x0B8A3,yes,other,0,24,,
0x0BC12,bank0,0xBC12,acall,0xBB10,0x0BB10,yes,other,0,24,,
0x0BC8F,bank0,0xBC8F,acall,0xBCE0,0x0BCE0,yes,other,1,23,,
0x0BCB3,bank0,0xBCB3,ajmp,0xBF74,0x0BF74,yes,other,1,23,,
0x0BCED,bank0,0xBCED,ajmp,0xB893,0x0B893,yes,other,0,24,,
0x0BD05,bank0,0xBD05,ajmp,0xBAE0,0x0BAE0,yes,other,1,23,,
0x0BD2C,bank0,0xBD2C,ajmp,0xB8FC,0x0B8FC,yes,other,0,24,,
0x0BD7D,bank0,0xBD7D,acall,0xBB10,0x0BB10,yes,other,0,24,,
0x0BD89,bank0,0xBD89,acall,0xBB10,0x0BB10,yes,other,0,24,,
0x0BDFF,bank0,0xBDFF,ajmp,0xB8E0,0x0B8E0,yes,other,1,23,,
0x0BE0B,bank0,0xBE0B,acall,0xBB10,0x0BB10,yes,other,0,24,,
0x0BE2F,bank0,0xBE2F,acall,0xBCF0,0x0BCF0,yes,other,0,24,,
0x0BF0A,bank0,0xBF0A,ajmp,0xBB90,0x0BB90,yes,other,0,24,,
0x0BF2D,bank0,0xBF2D,acall,0xB806,0x0B806,yes,other,0,24,,
0x0BF49,bank0,0xBF49,acall,0xB802,0x0B802,yes,other,0,24,,
0x0BFF1,bank0,0xBFF1,acall,0xBB10,0x0BB10,yes,other,0,24,,
0x0C000,bank0,0xC000,acall,0xC310,0x0C310,yes,other,0,24,,
0x0C006,bank0,0xC006,ajmp,0xC093,0x0C093,yes,entry,0,24,,
0x0C03E,bank0,0xC03E,acall,0xC012,0x0C012,yes,other,1,23,,
0x0C05B,bank0,0xC05B,acall,0xC0F0,0x0C0F0,yes,other,1,23,,
0x0C078,bank0,0xC078,ajmp,0xC0E0,0x0C0E0,yes,other,1,23,,
0x0C080,bank0,0xC080,ajmp,0xC0E0,0x0C0E0,yes,other,1,23,,
0x0C0A7,bank0,0xC0A7,ajmp,0xC0E0,0x0C0E0,yes,other,2,22,,
0x0C0B2,bank0,0xC0B2,ajmp,0xC0E0,0x0C0E0,yes,other,2,22,,
0x0C0BD,bank0,0xC0BD,ajmp,0xC704,0x0C704,yes,other,2,22,,
0x0C0C4,bank0,0xC0C4,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C0CE,bank0,0xC0CE,ajmp,0xC707,0x0C707,yes,other,2,22,,
0x0C0D5,bank0,0xC0D5,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C0E2,bank0,0xC0E2,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C0EF,bank0,0xC0EF,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C0FB,bank0,0xC0FB,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C107,bank0,0xC107,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C113,bank0,0xC113,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C11F,bank0,0xC11F,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C169,bank0,0xC169,ajmp,0xC0F0,0x0C0F0,yes,other,0,24,,
0x0C18C,bank0,0xC18C,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C1B9,bank0,0xC1B9,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C1C6,bank0,0xC1C6,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C1D3,bank0,0xC1D3,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C1E2,bank0,0xC1E2,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C1EF,bank0,0xC1EF,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C1FC,bank0,0xC1FC,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C213,bank0,0xC213,ajmp,0xC07F,0x0C07F,yes,other,0,24,,
0x0C215,bank0,0xC215,ajmp,0xC012,0x0C012,yes,other,1,23,,
0x0C223,bank0,0xC223,ajmp,0xC090,0x0C090,yes,entry,0,24,,
0x0C22C,bank0,0xC22C,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C259,bank0,0xC259,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C276,bank0,0xC276,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C280,bank0,0xC280,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C2A0,bank0,0xC2A0,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C2CA,bank0,0xC2CA,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C304,bank0,0xC304,ajmp,0xC0F0,0x0C0F0,yes,other,0,24,,
0x0C327,bank0,0xC327,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C344,bank0,0xC344,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C351,bank0,0xC351,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C35E,bank0,0xC35E,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C365,bank0,0xC365,ajmp,0xC274,0x0C274,yes,other,1,23,,
0x0C36C,bank0,0xC36C,ajmp,0xC274,0x0C274,yes,other,1,23,,
0x0C399,bank0,0xC399,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C41A,bank0,0xC41A,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C444,bank0,0xC444,ajmp,0xC0F0,0x0C0F0,yes,other,0,24,,
0x0C463,bank0,0xC463,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C48C,bank0,0xC48C,ajmp,0xC0F0,0x0C0F0,yes,other,0,24,,
0x0C4E1,bank0,0xC4E1,ajmp,0xC022,0x0C022,yes,other,0,24,,
0x0C4ED,bank0,0xC4ED,ajmp,0xC0D3,0x0C0D3,yes,other,1,23,,
0x0C4F5,bank0,0xC4F5,ajmp,0xC0E0,0x0C0E0,yes,other,1,23,,
0x0C527,bank0,0xC527,ajmp,0xC019,0x0C019,yes,other,0,24,,
0x0C56B,bank0,0xC56B,ajmp,0xC705,0x0C705,yes,other,0,24,,
0x0C574,bank0,0xC574,ajmp,0xC2E0,0x0C2E0,yes,other,2,22,,
0x0C57A,bank0,0xC57A,acall,0xC580,0x0C580,yes,other,0,24,,
0x0C5C9,bank0,0xC5C9,ajmp,0xC705,0x0C705,yes,other,0,24,,
0x0C5D2,bank0,0xC5D2,ajmp,0xC2E0,0x0C2E0,yes,other,2,22,,
0x0C63A,bank0,0xC63A,ajmp,0xC112,0x0C112,yes,entry,0,24,,
0x0C640,bank0,0xC640,acall,0xC3E0,0x0C3E0,yes,entry,4,20,,
0x0C64F,bank0,0xC64F,ajmp,0xC112,0x0C112,yes,entry,0,24,,
0x0C672,bank0,0xC672,acall,0xC3E0,0x0C3E0,yes,entry,3,21,,
0x0C70B,bank0,0xC70B,acall,0xC2E0,0x0C2E0,yes,other,1,23,,
0x0C722,bank0,0xC722,ajmp,0xC2E0,0x0C2E0,yes,other,2,22,,
0x0C743,bank0,0xC743,acall,0xC230,0x0C230,yes,other,1,23,,
0x0C745,bank0,0xC745,ajmp,0xC715,0x0C715,yes,other,2,22,,
0x0C75B,bank0,0xC75B,acall,0xC2E0,0x0C2E0,yes,other,1,23,,
0x0C769,bank0,0xC769,ajmp,0xC017,0x0C017,yes,entry,0,24,,
0x0C87A,bank0,0xC87A,acall,0xCAEF,0x0CAEF,yes,entry,1,23,,
0x0C8A9,bank0,0xC8A9,acall,0xC812,0x0C812,yes,entry,0,24,,
0x0C8AC,bank0,0xC8AC,acall,0xCAEF,0x0CAEF,yes,entry,0,24,,
0x0C8BA,bank0,0xC8BA,ajmp,0xC822,0x0C822,yes,entry,0,24,,
0x0C92F,bank0,0xC92F,ajmp,0xCAE0,0x0CAE0,yes,other,1,23,,
0x0C983,bank0,0xC983,ajmp,0xC8EF,0x0C8EF,yes,other,0,24,,
0x0C9B0,bank0,0xC9B0,acall,0xCE22,0x0CE22,yes,other,3,21,,
0x0C9EC,bank0,0xC9EC,acall,0xC8E5,0x0C8E5,yes,other,1,23,,
0x0C9F4,bank0,0xC9F4,acall,0xCA22,0x0CA22,yes,other,1,23,,
0x0CA4E,bank0,0xCA4E,acall,0xCAE0,0x0CAE0,yes,other,1,23,,
0x0CA61,bank0,0xCA61,ajmp,0xC812,0x0C812,yes,entry,1,23,,
0x0CA7F,bank0,0xCA7F,ajmp,0xC822,0x0C822,yes,entry,0,24,,
0x0CA8B,bank0,0xCA8B,acall,0xCD12,0x0CD12,yes,other,4,20,,
0x0CACB,bank0,0xCACB,acall,0xCD12,0x0CD12,yes,other,1,23,,
0x0CAED,bank0,0xCAED,ajmp,0xCAE0,0x0CAE0,yes,other,1,23,,
0x0CAFB,bank0,0xCAFB,ajmp,0xCA22,0x0CA22,yes,other,0,24,,
0x0CB05,bank0,0xCB05,acall,0xC9E0,0x0C9E0,yes,other,1,23,,
0x0CB1E,bank0,0xCB1E,ajmp,0xC974,0x0C974,yes,other,1,23,,
0x0CB29,bank0,0xCB29,ajmp,0xC974,0x0C974,yes,other,1,23,,
0x0CB40,bank0,0xCB40,acall,0xC874,0x0C874,yes,entry,1,23,,
0x0CBBC,bank0,0xCBBC,ajmp,0xC822,0x0C822,yes,entry,0,24,,
0x0CBD6,bank0,0xCBD6,ajmp,0xC822,0x0C822,yes,entry,0,24,,
0x0CBF6,bank0,0xCBF6,ajmp,0xC822,0x0C822,yes,entry,0,24,,
0x0CC10,bank0,0xCC10,ajmp,0xC822,0x0C822,yes,entry,0,24,,
0x0CC2A,bank0,0xCC2A,ajmp,0xC822,0x0C822,yes,entry,0,24,,
0x0CC92,bank0,0xCC92,ajmp,0xC8F0,0x0C8F0,yes,entry,0,24,,
0x0CC9A,bank0,0xCC9A,acall,0xCA12,0x0CA12,yes,other,1,23,,
0x0CCA3,bank0,0xCCA3,ajmp,0xCBE4,0x0CBE4,yes,other,0,24,,
0x0CCBB,bank0,0xCCBB,ajmp,0xCF06,0x0CF06,yes,other,0,24,,
0x0CCD6,bank0,0xCCD6,ajmp,0xC8F0,0x0C8F0,yes,entry,0,24,,
0x0CCDA,bank0,0xCCDA,acall,0xCA12,0x0CA12,yes,other,1,23,,
0x0CD0A,bank0,0xCD0A,acall,0xCE12,0x0CE12,yes,other,3,21,,
0x0CD27,bank0,0xCD27,acall,0xC806,0x0C806,yes,entry,0,24,,
0x0CD3A,bank0,0xCD3A,ajmp,0xC9E0,0x0C9E0,yes,other,1,23,,
0x0CD63,bank0,0xCD63,ajmp,0xC9A3,0x0C9A3,yes,other,0,24,,
0x0CDD9,bank0,0xCDD9,acall,0xC8F0,0x0C8F0,yes,entry,1,23,,
0x0CE12,bank0,0xCE12,ajmp,0xCA70,0x0CA70,yes,other,0,24,,
0x0CE64,bank0,0xCE64,ajmp,0xCBF5,0x0CBF5,yes,entry,0,24,,
0x0CE6F,bank0,0xCE6F,ajmp,0xCA70,0x0CA70,yes,other,0,24,,
0x0CE75,bank0,0xCE75,ajmp,0xCE22,0x0CE22,yes,other,0,24,,
0x0CE7B,bank0,0xCE7B,ajmp,0xCBF5,0x0CBF5,yes,entry,0,24,,
0x0CEA6,bank0,0xCEA6,ajmp,0xCAE0,0x0CAE0,yes,other,0,24,,
0x0CEEF,bank0,0xCEEF,acall,0xC850,0x0C850,yes,other,0,24,,
0x0CF15,bank0,0xCF15,ajmp,0xC9F5,0x0C9F5,yes,other,0,24,,
0x0CF3C,bank0,0xCF3C,ajmp,0xC9F5,0x0C9F5,yes,other,0,24,,
0x0CF7A,bank0,0xCF7A,ajmp,0xCAE0,0x0CAE0,yes,other,1,23,,
0x0CF9A,bank0,0xCF9A,ajmp,0xC8F0,0x0C8F0,yes,entry,0,24,,
0x0CFAA,bank0,0xCFAA,ajmp,0xCC12,0x0CC12,yes,entry,0,24,,
0x0CFD3,bank0,0xCFD3,ajmp,0xC8F0,0x0C8F0,yes,entry,0,24,,
0x0CFE6,bank0,0xCFE6,ajmp,0xCF90,0x0CF90,yes,entry,1,23,,
0x0CFF0,bank0,0xCFF0,ajmp,0xCAE0,0x0CAE0,yes,other,1,23,,
0x0D00B,bank0,0xD00B,ajmp,0xD093,0x0D093,yes,other,0,24,,
0x0D02F,bank0,0xD02F,ajmp,0xD093,0x0D093,yes,other,0,24,,
0x0D036,bank0,0xD036,acall,0xD377,0x0D377,yes,other,0,24,,
0x0D061,bank0,0xD061,ajmp,0xD0F0,0x0D0F0,yes,other,0,24,,
0x0D067,bank0,0xD067,ajmp,0xD074,0x0D074,yes,entry,1,23,,
0x0D06F,bank0,0xD06F,ajmp,0xD0F0,0x0D0F0,yes,other,0,24,,
0x0D088,bank0,0xD088,ajmp,0xD0F0,0x0D0F0,yes,other,2,22,,
0x0D0AD,bank0,0xD0AD,acall,0xD0E0,0x0D0E0,yes,other,2,22,,
0x0D149,bank0,0xD149,acall,0xD351,0x0D351,yes,entry,0,24,,
0x0D14A,bank0,0xD14A,acall,0xD2D1,0x0D2D1,yes,other,0,24,,
0x0D14B,bank0,0xD14B,acall,0xD673,0x0D673,yes,entry,23,1,,
0x0D14E,bank0,0xD14E,acall,0xD698,0x0D698,yes,other,24,0,,
0x0D151,bank0,0xD151,acall,0xD673,0x0D673,yes,entry,24,0,,
0x0D154,bank0,0xD154,acall,0xD698,0x0D698,yes,other,24,0,,
0x0D157,bank0,0xD157,acall,0xD6C0,0x0D6C0,yes,other,24,0,,
0x0D15A,bank0,0xD15A,acall,0xD6EF,0x0D6EF,yes,other,24,0,,
0x0D15D,bank0,0xD15D,acall,0xD6C0,0x0D6C0,yes,other,24,0,,
0x0D160,bank0,0xD160,acall,0xD6EF,0x0D6EF,yes,other,24,0,,
0x0D164,bank0,0xD164,ajmp,0xD136,0x0D136,yes,other,0,24,,
0x0D16A,bank0,0xD16A,ajmp,0xD138,0x0D138,yes,other,0,24,,
0x0D1A1,bank0,0xD1A1,ajmp,0xD012,0x0D012,yes,other,0,24,,
0x0D1BF,bank0,0xD1BF,ajmp,0xD490,0x0D490,yes,other,0,24,,
0x0D1D2,bank0,0xD1D2,acall,0xD012,0x0D012,yes,other,1,23,,
0x0D1DD,bank0,0xD1DD,acall,0xD012,0x0D012,yes,other,1,23,,
